dataset,pair_index,left_index,right_index,component_id,component_split,is_sentinel,potency_difference,mcs_atoms,match,rationale_left,rationale_right,rationale_valid,rationale_failure_reason
CHEMBL239_EC50,824,1623,1625,126,test,True,3.096910013008056,27.0,"[[0, 18], [1, 17], [2, 16], [3, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 13], [10, 12], [11, 10], [12, 11], [13, 9], [14, 8], [15, 14], [16, 15], [17, 2], [18, 1], [19, 0], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 26]]","[2, 3, 4, 5, 6, 16, 17]","[2, 3, 4, 5, 15, 16]",True,
CHEMBL239_EC50,826,1641,1656,127,test,True,1.0474246499281366,27.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 26], [13, 24], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 13], [25, 12], [26, 27]]",[],"[14, 24, 25, 26]",True,
CHEMBL239_EC50,829,1643,1649,128,calibration,True,1.7300042380759884,25.0,"[[1, 2], [2, 1], [3, 17], [4, 18], [5, 19], [6, 20], [7, 21], [8, 22], [9, 23], [11, 25], [12, 26], [13, 16], [14, 15], [15, 3], [16, 4], [17, 5], [18, 6], [19, 7], [20, 8], [21, 9], [22, 10], [23, 11], [24, 12], [25, 13], [26, 14]]","[0, 1, 2, 8, 9, 10, 11, 15]","[0, 1, 2, 17, 22, 23, 24, 25]",True,
CHEMBL244_Ki,18,8,1135,2,test,True,2.6197887582883936,26.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 16], [5, 17], [6, 18], [7, 19], [8, 20], [9, 21], [10, 22], [11, 23], [14, 26], [16, 4], [17, 5], [18, 6], [19, 7], [20, 8], [21, 9], [22, 10], [23, 11], [24, 12], [25, 13], [26, 14], [27, 27], [28, 28]]","[0, 1, 2, 3, 4, 5, 10, 11, 12, 13, 15, 16, 17, 27, 28]","[0, 1, 2, 3, 4, 5, 15, 16, 17, 22, 23, 24, 25, 27, 28]",True,
CHEMBL244_Ki,40,43,1621,5,calibration,True,1.6576072844632543,28.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 25], [16, 24], [17, 17], [22, 16], [23, 15], [24, 26], [25, 27], [26, 28], [27, 29], [28, 30], [29, 32], [30, 33], [31, 34]]","[16, 17, 18, 19, 20, 21, 22, 23, 27, 28, 29, 30]","[16, 17, 18, 19, 20, 21, 22, 23, 24, 29, 30, 31, 32, 33]",True,
CHEMBL244_Ki,42,44,87,8,calibration,True,2.9999999999999982,39.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [7, 5], [8, 6], [9, 7], [10, 8], [11, 9], [12, 10], [13, 11], [14, 12], [15, 13], [16, 14], [17, 15], [18, 16], [19, 17], [20, 18], [21, 19], [22, 20], [23, 21], [24, 22], [25, 23], [26, 24], [27, 25], [28, 26], [29, 27], [30, 28], [31, 29], [32, 30], [33, 31], [34, 32], [35, 33], [36, 34], [37, 35], [38, 36], [39, 37], [40, 38]]","[2, 4, 5, 6, 7, 8, 32]","[2, 4, 5, 6, 30]",True,
CHEMBL244_Ki,55,58,112,9,calibration,True,1.2699993446882427,27.0,"[[2, 5], [3, 6], [4, 7], [5, 8], [6, 9], [7, 10], [8, 11], [9, 12], [10, 13], [11, 14], [12, 15], [13, 16], [14, 17], [15, 18], [16, 19], [17, 20], [18, 21], [19, 22], [20, 23], [21, 24], [22, 25], [23, 26], [24, 27], [25, 28], [26, 29], [27, 30], [28, 31]]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4, 5, 6, 7]",True,
CHEMBL244_Ki,56,64,78,3,test,True,1.2257790432447884,39.0,"[[0, 1], [1, 2], [2, 3], [3, 4], [4, 7], [5, 9], [6, 10], [7, 11], [8, 12], [9, 13], [10, 14], [11, 15], [12, 16], [13, 17], [14, 18], [15, 19], [16, 20], [17, 21], [18, 22], [19, 23], [20, 24], [21, 25], [22, 26], [23, 27], [24, 28], [25, 29], [26, 30], [27, 31], [28, 32], [29, 33], [30, 34], [31, 35], [32, 36], [33, 37], [34, 38], [35, 39], [36, 40], [37, 41], [38, 42]]","[1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",True,
CHEMBL244_Ki,68,83,697,0,calibration,True,2.247784483710756,33.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [13, 14], [14, 13], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 35]]","[10, 11, 12, 13, 14, 15, 16, 17, 18, 32, 33]","[10, 11, 12, 13, 14, 15, 16, 17, 18, 32, 33]",True,
CHEMBL244_Ki,73,95,203,1,calibration,True,3.315753252484688,35.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 36], [24, 35], [25, 25], [26, 34], [27, 33], [28, 29], [29, 30], [30, 31], [31, 32], [32, 28], [33, 24], [34, 23]]","[24, 25, 26, 27, 28, 32, 33, 34]","[24, 25, 26, 27, 28, 29, 33, 34, 35]",True,
CHEMBL244_Ki,87,115,117,11,calibration,True,2.176091259055683,38.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 40], [22, 39], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [35, 37], [36, 38], [37, 22], [38, 21]]","[32, 33, 34, 35, 36]","[32, 33, 34, 35, 36, 37, 38]",True,
CHEMBL244_Ki,97,129,1249,13,calibration,True,1.886056647693163,25.0,"[[1, 1], [2, 0], [3, 3], [4, 29], [5, 24], [6, 20], [7, 19], [8, 18], [9, 25], [10, 26], [11, 15], [12, 11], [17, 7], [18, 8], [19, 9], [20, 27], [24, 28], [25, 6], [27, 12], [28, 13], [29, 14], [30, 16], [31, 17], [32, 21], [33, 22]]","[0, 1, 2, 3, 4, 5, 6, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 32, 33]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 20, 21, 22, 23, 24, 27, 28, 29]",True,
CHEMBL244_Ki,155,198,220,19,calibration,True,3.422073688388757,31.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 7], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 25], [25, 24], [26, 30], [27, 28], [28, 29], [29, 27], [30, 26]]","[5, 6, 7, 8, 17, 22, 23, 24, 25, 30]","[6, 7, 8, 9, 18, 22, 23, 24, 25, 30]",True,
CHEMBL244_Ki,178,209,448,21,calibration,True,5.431363764158987,31.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [24, 23], [25, 24], [26, 32], [27, 28], [28, 27], [29, 26], [33, 25], [34, 33]]","[7, 21, 22, 23, 28, 29, 30, 31, 32, 33]","[27, 28, 29, 30, 31, 32]",True,
CHEMBL244_Ki,283,261,267,25,test,True,1.848732324669351,27.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [16, 21], [17, 22], [18, 16], [20, 17], [21, 18], [22, 20], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29]]","[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",True,
CHEMBL244_Ki,300,276,956,30,calibration,True,1.4522976709946305,31.0,"[[1, 4], [2, 3], [3, 2], [4, 1], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31]]","[0, 1, 2, 5]","[0, 1, 2, 5]",True,
CHEMBL244_Ki,309,287,288,32,test,True,2.0,20.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [18, 17], [19, 18], [21, 20], [22, 21]]","[5, 6, 7, 8, 9, 15, 16, 17, 18, 20, 21, 22]","[5, 6, 7, 8, 9, 19, 20, 21]",True,
CHEMBL244_Ki,311,296,305,33,calibration,True,1.4482451269834336,20.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20]]",[],"[2, 3, 4, 5]",True,
CHEMBL244_Ki,318,313,335,35,test,True,1.6084001693589816,34.0,"[[4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38]]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5, 6]",True,
CHEMBL244_Ki,319,314,333,36,test,True,1.154901959985743,31.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 30], [25, 28], [26, 26], [27, 25], [31, 24], [32, 31], [33, 32]]","[26, 27, 28, 29, 30, 31]","[25, 26, 27, 28, 29, 30]",True,
CHEMBL244_Ki,321,322,326,37,test,True,1.3767507096020992,40.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 21], [7, 20], [8, 19], [9, 29], [10, 23], [11, 24], [12, 25], [13, 26], [14, 28], [15, 27], [16, 22], [17, 16], [18, 17], [19, 18], [20, 6], [21, 7], [22, 8], [23, 9], [24, 10], [25, 11], [26, 12], [27, 13], [28, 14], [29, 15], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 39], [36, 38], [37, 37], [38, 36], [39, 35]]","[4, 5, 6, 7, 16, 18, 19, 20, 21, 28]","[4, 5, 6, 7, 14, 17, 18, 19, 20, 29]",True,
CHEMBL244_Ki,336,358,1085,40,calibration,True,1.2041199826559232,31.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 16], [13, 13], [14, 12], [15, 11], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33]]","[9, 10, 11, 12, 13, 14, 15, 16, 17]","[9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",True,
CHEMBL244_Ki,337,359,378,41,calibration,True,1.1365827177720078,35.0,"[[1, 1], [2, 0], [3, 2], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 33], [29, 32], [30, 31], [31, 30], [32, 29], [33, 34], [34, 35], [35, 36]]","[0, 1, 2, 3, 4, 13, 14, 15, 21, 22]","[0, 1, 2, 3, 12, 13, 14, 20, 21, 22, 23]",True,
CHEMBL244_Ki,338,370,374,38,test,True,1.1760912590556805,34.0,"[[0, 4], [1, 3], [2, 2], [3, 1], [4, 0], [5, 35], [6, 6], [7, 7], [8, 10], [9, 11], [10, 12], [11, 13], [12, 14], [13, 15], [14, 16], [15, 17], [16, 18], [17, 19], [18, 20], [19, 21], [20, 22], [21, 23], [22, 24], [23, 25], [24, 26], [25, 27], [26, 28], [27, 29], [28, 34], [29, 33], [30, 32], [31, 31], [32, 30], [33, 5]]",[],"[6, 7, 8, 9, 10]",True,
CHEMBL244_Ki,343,385,402,42,calibration,True,1.260912772455999,22.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [12, 19], [13, 18], [14, 14], [15, 15], [16, 16], [17, 17], [18, 13], [20, 12], [21, 20], [23, 22], [24, 23]]","[9, 10, 11, 12, 13, 14, 18, 19, 20, 21, 22]","[9, 10, 11, 12, 13, 19, 20, 21]",True,
CHEMBL244_Ki,374,438,443,48,calibration,True,1.206473888049402,19.0,"[[1, 3], [2, 4], [3, 5], [4, 6], [5, 7], [6, 8], [7, 9], [8, 10], [9, 18], [10, 17], [11, 13], [12, 14], [13, 15], [14, 16], [15, 12], [16, 11], [17, 19], [18, 20], [19, 21]]","[0, 1, 2, 19]","[0, 1, 2, 3, 4, 21]",True,
CHEMBL244_Ki,375,439,447,49,calibration,True,1.164810248645992,25.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 18], [15, 17], [16, 16], [17, 15], [18, 14], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24]]","[3, 23, 24, 25]","[3, 23, 24, 25]",True,
CHEMBL244_Ki,419,496,508,50,test,True,2.6020599913279625,28.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [10, 10], [11, 11], [12, 12], [14, 13], [15, 28], [16, 27], [17, 16], [18, 17], [19, 18], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 26], [28, 15], [29, 14], [31, 29], [32, 30]]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 28, 29, 30, 31, 32]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 28, 29, 30]",True,
CHEMBL244_Ki,471,543,1028,12,calibration,True,2.5806618466267315,20.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [26, 26], [27, 27], [28, 28]]","[8, 9, 10, 11, 12, 14, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]","[8, 9, 10, 11, 13, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",True,
CHEMBL244_Ki,477,553,1094,55,test,True,1.8758877041394824,31.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 28], [22, 24], [23, 25], [24, 26], [25, 27], [26, 23], [27, 22], [28, 21], [30, 29], [31, 30]]","[20, 27, 28, 29]",[],True,
CHEMBL244_Ki,510,577,579,59,calibration,True,1.4771212547196626,40.0,"[[0, 0], [1, 1], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 35], [36, 36], [37, 37], [38, 38], [39, 39], [40, 40]]","[0, 1, 2, 3]","[0, 1, 2, 3]",True,
CHEMBL244_Ki,538,628,629,65,calibration,True,1.2174839442139058,36.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36]]",[],"[27, 28, 29, 30]",True,
CHEMBL244_Ki,542,642,961,67,test,True,2.0658172844896434,28.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27]]","[4, 7, 8, 9]","[4, 7, 8, 9]",True,
CHEMBL244_Ki,585,675,764,69,calibration,True,3.154901959985743,30.0,"[[0, 30], [1, 29], [2, 31], [3, 28], [4, 27], [5, 26], [6, 25], [7, 24], [8, 23], [9, 22], [10, 8], [11, 9], [12, 10], [13, 11], [14, 12], [15, 13], [16, 14], [17, 15], [18, 16], [19, 17], [20, 18], [23, 21], [24, 7], [25, 6], [26, 1], [28, 2], [29, 3], [30, 4], [31, 5], [32, 32]]","[19, 20, 21, 22, 25, 26, 27, 28]","[0, 1, 2, 6, 17, 18, 19, 20]",True,
CHEMBL244_Ki,608,699,801,72,calibration,True,2.6020599913279625,29.0,"[[0, 27], [1, 26], [2, 24], [3, 25], [4, 13], [5, 14], [6, 15], [7, 16], [8, 17], [9, 18], [10, 19], [11, 20], [12, 22], [13, 21], [14, 23], [15, 12], [16, 11], [17, 10], [18, 9], [19, 8], [20, 4], [21, 5], [22, 6], [23, 7], [24, 3], [25, 2], [26, 1], [28, 28], [29, 29]]","[18, 25, 26, 27]","[0, 1, 2, 9]",True,
CHEMBL244_Ki,610,708,729,68,test,True,1.9344984512435677,31.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [18, 20], [19, 19], [20, 24], [21, 23], [22, 22], [23, 21], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33]]","[14, 15, 16, 17, 18, 19, 22, 23, 24]","[14, 15, 16, 17, 18, 19, 20, 23, 24]",True,
CHEMBL244_Ki,654,781,794,73,test,True,1.117113399096343,24.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 16], [16, 15], [17, 23], [18, 22], [19, 18], [20, 19], [21, 20], [22, 21], [23, 17]]","[13, 14, 15, 16, 23]","[13, 14, 15, 16, 23]",True,
CHEMBL244_Ki,706,815,818,46,calibration,True,2.54574162823984,32.0,"[[1, 1], [2, 0], [3, 2], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 30], [18, 29], [19, 18], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 26], [28, 27], [29, 28], [30, 17], [31, 16], [32, 31]]","[0, 1, 2, 3]",[],True,
CHEMBL244_Ki,708,817,894,77,test,True,1.419955748489758,35.0,"[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35]]","[2, 22, 34, 35]","[0, 1, 2, 3, 23, 35, 36, 37, 38]",True,
CHEMBL244_Ki,743,828,868,74,test,True,2.171838921472558,32.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 31], [27, 29], [28, 28], [30, 27], [31, 26], [32, 32]]","[27, 28, 29, 30]","[28, 29, 30, 31]",True,
CHEMBL244_Ki,1014,938,943,81,calibration,True,1.5440680443502757,31.0,"[[6, 4], [7, 5], [8, 6], [9, 7], [10, 8], [11, 9], [12, 10], [13, 11], [14, 12], [15, 13], [16, 14], [17, 15], [18, 16], [19, 17], [20, 19], [21, 26], [22, 31], [23, 30], [24, 29], [25, 28], [26, 27], [27, 20], [28, 21], [29, 22], [30, 23], [31, 24], [32, 25], [33, 32], [34, 33], [35, 34], [36, 35]]","[0, 1, 2, 3, 4, 5, 6, 7, 16, 17, 18, 19, 20, 21, 27, 37, 38]","[0, 1, 2, 3, 4, 5, 14, 15, 16, 17, 18, 19, 20, 26, 36, 37]",True,
CHEMBL244_Ki,1022,953,955,82,calibration,True,1.7103994661168,31.0,"[[0, 3], [1, 4], [2, 5], [3, 6], [4, 7], [5, 8], [6, 9], [7, 10], [8, 11], [9, 12], [10, 13], [11, 14], [12, 15], [13, 16], [14, 17], [15, 18], [16, 19], [17, 20], [18, 21], [19, 22], [20, 23], [21, 24], [22, 25], [23, 26], [24, 27], [25, 28], [26, 29], [27, 30], [28, 31], [29, 32], [30, 33]]",[],"[0, 1, 2, 3, 4]",True,
CHEMBL244_Ki,1042,991,995,84,calibration,True,1.42021640338319,22.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 26], [16, 25], [17, 18], [18, 19], [24, 17], [25, 16], [26, 27]]","[17, 18, 19, 20, 21, 22, 23]","[5, 6, 7, 8, 18, 19, 20, 21, 22, 23, 24]",True,
CHEMBL244_Ki,1070,1025,1060,86,calibration,True,1.1362197470179891,27.0,"[[7, 5], [8, 6], [9, 31], [10, 30], [11, 9], [12, 10], [13, 11], [14, 12], [15, 13], [16, 14], [17, 15], [18, 16], [19, 17], [20, 18], [21, 19], [22, 20], [23, 21], [24, 22], [25, 23], [26, 24], [27, 25], [28, 26], [29, 27], [30, 28], [31, 29], [32, 8], [33, 7]]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0, 1, 2, 3, 4, 5, 6]",True,
CHEMBL244_Ki,1077,1033,1246,87,test,True,1.0310342337399687,23.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [11, 11], [12, 12], [13, 13], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28]]","[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",True,
CHEMBL244_Ki,1108,1090,1128,90,test,True,2.57978359661681,28.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 25], [22, 26], [23, 27], [24, 28], [25, 23], [26, 24], [27, 29]]","[19, 20, 21, 22, 26]","[19, 20, 21, 22, 23, 24, 28]",True,
CHEMBL244_Ki,1128,1164,1188,92,test,True,1.869231719730976,35.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35]]",[],"[25, 26, 27, 28]",True,
CHEMBL244_Ki,1131,1168,1211,93,test,True,1.2405492482825995,31.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 31], [26, 30], [27, 27], [28, 28], [31, 26], [32, 25]]","[27, 28, 29, 30]","[27, 28, 29]",True,
CHEMBL244_Ki,1159,1238,1243,95,test,True,1.1760912590556811,38.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 35], [36, 36], [37, 38]]","[6, 8, 9, 10, 37]","[6, 8, 9, 10, 37, 38]",True,
CHEMBL244_Ki,1164,1251,1252,97,calibration,True,2.94404859467085,36.0,"[[0, 1], [1, 3], [2, 4], [3, 5], [4, 6], [5, 7], [6, 8], [7, 9], [8, 10], [9, 11], [10, 12], [11, 13], [12, 14], [13, 15], [14, 16], [15, 17], [16, 18], [17, 19], [18, 20], [19, 21], [20, 22], [21, 23], [22, 24], [23, 25], [24, 26], [25, 27], [26, 28], [27, 29], [28, 30], [29, 31], [30, 32], [32, 34], [33, 35], [34, 36], [35, 37], [36, 38]]","[29, 30, 31, 32, 33]","[0, 1, 2, 3, 31, 32, 33, 34, 35]",True,
