dataset,representation,predictor,explainer,seed,variant,component_id,component_split,left_index,right_index,average_precision,prevalence,normalized_ap_lift,supported_atom_fraction,true_delta,predicted_delta,absolute_signed_delta_error,gap_score
CHEMBL2147_Ki,unimol,mlp,crem_lime,42,trained,18,test,445,541,0.6984126984126984,0.06382978723404255,0.6778499278499278,0.9787234042553191,-1.1000078916521123,-0.05735301971435547,1.0426548719377569,-1.0426548719377569
CHEMBL2147_Ki,unimol,mlp,crem_lime,42,trained,36,test,826,834,0.7667112216279588,0.36363636363636365,0.6334033482725067,1.0,-1.272035099291717,-0.06423163414001465,1.2078034651517024,-1.2078034651517024
CHEMBL2147_Ki,unimol,mlp,crem_lime,42,trained,39,test,888,922,0.20082374530466618,0.2,0.00102968163083271,1.0,1.567857486051955,-1.0863721370697021,2.6542296231216573,-2.6542296231216573
CHEMBL2147_Ki,unimol,mlp,crem_lime,42,trained,42,test,1070,1079,0.30096751132963684,0.23333333333333334,0.08821849303865675,0.8833333333333333,1.0240324809554777,-0.03857731819152832,1.062609799147006,-1.062609799147006
CHEMBL2147_Ki,unimol,mlp,crem_lime,42,trained,44,test,1146,1149,0.24371134089224408,0.189873417721519,0.06645618641386378,1.0,1.0053950318867062,0.4032104015350342,0.602184630351672,-0.602184630351672
CHEMBL2147_Ki,unimol,mlp,crem_lime,42,trained,48,test,1227,1249,0.30682688219883464,0.3125,-0.00825180771078598,1.0,1.045881556975432,-0.051670193672180176,1.0975517506476122,-1.0975517506476122
CHEMBL2147_Ki,unimol,mlp,crem_lime,42,trained,51,test,1353,1354,0.20527043310140408,0.19402985074626866,0.01394664847766802,0.9402985074626866,-1.1050089793111104,-1.0545490980148315,0.050459881296278875,-0.050459881296278875
CHEMBL2147_Ki,unimol,mlp,crem_lime,42,trained,52,test,1447,1449,0.4392213369024963,0.1836734693877551,0.313046137705558,0.8775510204081632,-1.4771212547196624,0.42530739307403564,1.902428647793698,-1.902428647793698
CHEMBL2147_Ki,unimol,mlp,crem_mean,42,label_permuted,5,test,380,534,0.8992412605315832,0.8857142857142857,0.11836102965135288,0.34285714285714286,1.799999969383821,0.410785436630249,1.3892145327535719,-1.3892145327535719
CHEMBL2147_Ki,unimol,mlp,crem_mean,42,label_permuted,6,test,131,270,0.7210885111620406,0.20689655172413793,0.648328992334747,0.6896551724137931,-1.5000381344038098,-0.007238864898681641,1.4927992695051282,-1.4927992695051282
CHEMBL2147_Ki,unimol,mlp,crem_mean,42,label_permuted,7,test,137,605,0.55,0.07272727272727272,0.5147058823529412,0.6727272727272727,-1.2999889376778877,0.28566884994506836,1.585657787622956,-1.585657787622956
CHEMBL2147_Ki,unimol,mlp,crem_mean,42,label_permuted,8,test,152,581,0.5401869328039313,0.5918367346938775,-0.12654201463036838,0.8775510204081632,-1.0999976307103823,-0.19304871559143066,0.9069489151189516,-0.9069489151189516
CHEMBL2147_Ki,unimol,mlp,crem_mean,42,label_permuted,13,test,191,348,0.84,0.84,0.0,0.0,-1.1000002181240478,-0.2629891633987427,0.8370110547253051,-0.8370110547253051
CHEMBL2147_Ki,unimol,mlp,crem_mean,42,label_permuted,15,test,378,630,0.697770979020979,0.4230769230769231,0.4761363636363636,0.6538461538461539,-1.1999706407558657,0.007778763771057129,1.2077494045269228,-1.2077494045269228
CHEMBL2147_Ki,unimol,mlp,crem_mean,42,label_permuted,18,test,445,541,0.13474025974025974,0.06382978723404255,0.07574527744982291,0.6595744680851063,-1.1000078916521123,0.10167479515075684,1.2016826868028692,-1.2016826868028692
CHEMBL2147_Ki,unimol,mlp,crem_mean,42,label_permuted,36,test,826,834,0.3451060080280467,0.36363636363636365,-0.029119130241640923,0.8939393939393939,-1.272035099291717,0.02685832977294922,1.2988934290646663,-1.2988934290646663
CHEMBL2147_Ki,unimol,mlp,crem_mean,42,label_permuted,39,test,888,922,0.3176861739467851,0.2,0.14710771743348136,0.7,1.567857486051955,-0.14415407180786133,1.7120115578598163,-1.7120115578598163
CHEMBL2147_Ki,unimol,mlp,crem_mean,42,label_permuted,42,test,1070,1079,0.34177489177489173,0.23333333333333334,0.14144551101072836,0.5,1.0240324809554777,-0.004014730453491211,1.028047211408969,-1.028047211408969
CHEMBL2147_Ki,unimol,mlp,crem_mean,42,label_permuted,44,test,1146,1149,0.3251060780339716,0.189873417721519,0.16692781507318372,1.0,1.0053950318867062,-0.01570439338684082,1.021099425273547,-1.021099425273547
CHEMBL2147_Ki,unimol,mlp,crem_mean,42,label_permuted,48,test,1227,1249,0.49702949540880575,0.3125,0.2684065387764447,1.0,1.045881556975432,0.29453325271606445,0.7513483042593676,-0.7513483042593676
CHEMBL2147_Ki,unimol,mlp,crem_mean,42,label_permuted,51,test,1353,1354,0.47737275162648296,0.19402985074626866,0.35155508072174735,0.44776119402985076,-1.1050089793111104,0.12279188632965088,1.2278008656407613,-1.2278008656407613
CHEMBL2147_Ki,unimol,mlp,crem_mean,42,label_permuted,52,test,1447,1449,0.38667170571932474,0.1836734693877551,0.2486728395061728,0.3877551020408163,-1.4771212547196624,-0.010353565216064453,1.466767689503598,-1.466767689503598
CHEMBL2147_Ki,unimol,mlp,crem_lime,42,label_permuted,5,test,380,534,0.8258376571727368,0.8857142857142857,-0.5239204997385523,0.8,1.799999969383821,0.410785436630249,1.3892145327535719,-1.3892145327535719
CHEMBL2147_Ki,unimol,mlp,crem_lime,42,label_permuted,6,test,131,270,0.854478923853924,0.20689655172413793,0.8165169039897302,0.9310344827586207,-1.5000381344038098,-0.007238864898681641,1.4927992695051282,-1.4927992695051282
CHEMBL2147_Ki,unimol,mlp,crem_lime,42,label_permuted,7,test,137,605,0.85,0.07272727272727272,0.8382352941176471,1.0,-1.2999889376778877,0.28566884994506836,1.585657787622956,-1.585657787622956
CHEMBL2147_Ki,unimol,mlp,crem_lime,42,label_permuted,8,test,152,581,0.42928947910401033,0.5918367346938775,-0.3982407761951747,0.9795918367346939,-1.0999976307103823,-0.19304871559143066,0.9069489151189516,-0.9069489151189516
CHEMBL2147_Ki,unimol,mlp,crem_lime,42,label_permuted,13,test,191,348,0.84,0.84,0.0,0.0,-1.1000002181240478,-0.2629891633987427,0.8370110547253051,-0.8370110547253051
CHEMBL2147_Ki,unimol,mlp,crem_lime,42,label_permuted,15,test,378,630,0.4176651111906898,0.4230769230769231,-0.009380473936137716,0.9230769230769231,-1.1999706407558657,0.007778763771057129,1.2077494045269228,-1.2077494045269228
CHEMBL2147_Ki,unimol,mlp,crem_lime,42,label_permuted,18,test,445,541,0.24206349206349204,0.06382978723404255,0.19038600288600288,0.9787234042553191,-1.1000078916521123,0.10167479515075684,1.2016826868028692,-1.2016826868028692
CHEMBL2147_Ki,unimol,mlp,crem_lime,42,label_permuted,36,test,826,834,0.25314568449719405,0.36363636363636365,-0.17362821007583795,1.0,-1.272035099291717,0.02685832977294922,1.2988934290646663,-1.2988934290646663
CHEMBL2147_Ki,unimol,mlp,crem_lime,42,label_permuted,39,test,888,922,0.16160265144579555,0.2,-0.04799668569275557,1.0,1.567857486051955,-0.14415407180786133,1.7120115578598163,-1.7120115578598163
CHEMBL2147_Ki,unimol,mlp,crem_lime,42,label_permuted,42,test,1070,1079,0.8801931028821784,0.23333333333333334,0.8437301341941459,0.8833333333333333,1.0240324809554777,-0.004014730453491211,1.028047211408969,-1.028047211408969
CHEMBL2147_Ki,unimol,mlp,crem_lime,42,label_permuted,44,test,1146,1149,0.16183917461307162,0.189873417721519,-0.03460476883698973,1.0,1.0053950318867062,-0.01570439338684082,1.021099425273547,-1.021099425273547
CHEMBL2147_Ki,unimol,mlp,crem_lime,42,label_permuted,48,test,1227,1249,0.48267120991043944,0.3125,0.2475217598697301,1.0,1.045881556975432,0.29453325271606445,0.7513483042593676,-0.7513483042593676
CHEMBL2147_Ki,unimol,mlp,crem_lime,42,label_permuted,51,test,1353,1354,0.4205642266533409,0.19402985074626866,0.28107042936618226,0.9402985074626866,-1.1050089793111104,0.12279188632965088,1.2278008656407613,-1.2278008656407613
CHEMBL2147_Ki,unimol,mlp,crem_lime,42,label_permuted,52,test,1447,1449,0.2664089046839997,0.1836734693877551,0.1013509082378996,0.8775510204081632,-1.4771212547196624,-0.010353565216064453,1.466767689503598,-1.466767689503598
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,2,test,4,735,0.4055900621118012,0.43478260869565216,-0.05164835164835168,0.34782608695652173,-1.4328779912079628,0.18683713674545288,1.6197151279534157,-1.6197151279534157
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,9,test,66,68,0.18518518518518517,0.18518518518518517,0.0,0.6296296296296297,-1.1242596207828128,-0.5315874814987183,0.5926721392840946,-0.5926721392840946
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,12,test,109,767,0.518256776927151,0.5348837209302325,-0.03574792960662525,0.7441860465116279,-1.0042062748360236,0.26646721363067627,1.2706734884667,-1.2706734884667
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,18,test,591,596,0.32380952380952377,0.3142857142857143,0.01388888888888884,0.2857142857142857,-1.3512475457762891,0.8325359225273132,2.183783468303602,-2.183783468303602
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,19,test,139,156,0.10206043956043956,0.10256410256410256,-0.0005612244897959163,0.7435897435897436,1.0352133213459336,-0.32667356729507446,1.361886888641008,-1.361886888641008
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,22,test,312,661,0.8624338624338626,0.7777777777777778,0.38095238095238143,0.2962962962962963,-1.5304028032228736,-0.34723222255706787,1.1831705806658057,-1.1831705806658057
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,26,test,230,447,0.7655047139624543,0.5111111111111111,0.5203505512868385,0.8666666666666667,-2.410174465089049,-0.21147799491882324,2.198696470170226,-2.198696470170226
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,27,test,212,232,0.5141591251885369,0.5652173913043478,-0.11743401206636501,0.41304347826086957,-1.0628647334556356,-0.10000073909759521,0.9628639943580404,-0.9628639943580404
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,28,test,264,272,0.29747001499250375,0.15384615384615385,0.16973729044568625,0.5769230769230769,-1.2415034376128264,-0.25502192974090576,0.9864815078719207,-0.9864815078719207
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,32,test,309,649,0.5681657848324515,0.21428571428571427,0.4503928170594837,0.5357142857142857,-1.479932232053491,-0.571354329586029,0.9085779024674618,-0.9085779024674618
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,35,test,346,350,0.3611111111111111,0.3157894736842105,0.06623931623931625,0.8421052631578947,-1.0234810958495228,0.5647869110107422,1.588268006860265,-1.588268006860265
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,40,test,389,505,0.5,0.11428571428571428,0.435483870967742,0.8285714285714286,-1.5946612692549316,-0.8414307832717896,0.753230485983142,-0.753230485983142
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,43,test,402,702,0.7719444444444445,0.23809523809523808,0.7006770833333335,0.38095238095238093,-1.0662162688832573,-0.06502878665924072,1.0011874822240165,-1.0011874822240165
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,51,test,622,630,0.31406555994987584,0.3333333333333333,-0.02890166007518621,0.8461538461538461,-1.5351132016973492,0.2881578207015991,1.8232710223989483,-1.8232710223989483
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,66,test,612,628,0.47516917293233085,0.5714285714285714,-0.22460526315789459,0.8928571428571429,-1.6532125137753437,0.7108937501907349,2.364106263966079,-2.364106263966079
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,68,test,685,739,0.25787545787545785,0.2653061224489796,-0.010113960113960176,0.42857142857142855,-1.6534826632562507,-0.012681841850280762,1.64080082140597,-1.64080082140597
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,74,test,837,849,0.3861074571360139,0.3333333333333333,0.07916118570402088,0.8958333333333334,-1.6549960665157608,0.10867071151733398,1.7636667780330948,-1.7636667780330948
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,82,test,1025,1072,0.3005404894237217,0.22580645161290322,0.09653146550564053,0.7096774193548387,1.027824589879962,0.17938709259033203,0.84843749728963,-0.84843749728963
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,83,test,1047,1061,0.48170574571291935,0.43478260869565216,0.08301785779978041,1.0,1.149762320333332,0.10972154140472412,1.040040778928608,-1.040040778928608
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,84,test,1054,1055,0.26299166593174,0.17391304347826086,0.10783201665421159,1.0,1.320335150859368,-0.627814769744873,1.948149920604241,-1.948149920604241
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,85,test,1069,1070,0.8386424116424117,0.3389830508474576,0.7558949304333921,0.6949152542372882,-1.3624611602076298,-0.5226700305938721,0.8397911296137577,-0.8397911296137577
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,89,test,1089,1096,0.5992617046818727,0.2916666666666667,0.4342518183744085,0.625,1.1891626679034402,0.10138571262359619,1.087776955279844,-1.087776955279844
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,93,test,1106,1118,0.5571428571428572,0.2,0.4464285714285714,0.64,-1.3105753135702116,-0.11368727684020996,1.1968880367300017,-1.1968880367300017
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,96,test,1233,1244,0.7983940116348343,0.45161290322580644,0.6323655506282272,0.6129032258064516,1.1125491473152316,-0.27892160415649414,1.3914707514717257,-1.3914707514717257
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,97,test,1258,1281,0.590787037037037,0.2962962962962963,0.4184868421052632,0.7037037037037037,-1.3442752605388384,-0.09247267246246338,1.251802588076375,-1.251802588076375
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,trained,101,test,1309,1311,0.4097365574582323,0.3181818181818182,0.13428028427207403,0.7272727272727273,1.2844976898198748,-0.17372429370880127,1.458221983528676,-1.458221983528676
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,2,test,4,735,0.3343213612190594,0.43478260869565216,-0.17773913015089482,0.7608695652173914,-1.4328779912079628,0.18683713674545288,1.6197151279534157,-1.6197151279534157
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,9,test,66,68,0.13639015621703235,0.18518518518518517,-0.059884808279096646,0.9259259259259259,-1.1242596207828128,-0.5315874814987183,0.5926721392840946,-0.5926721392840946
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,12,test,109,767,0.37645433996189304,0.5348837209302325,-0.34062316908192986,1.0,-1.0042062748360236,0.26646721363067627,1.2706734884667,-1.2706734884667
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,18,test,591,596,0.21620891734528094,0.3142857142857143,-0.14302866220479862,1.0,-1.3512475457762891,0.8325359225273132,2.183783468303602,-2.183783468303602
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,19,test,139,156,0.08867521367521367,0.10256410256410256,-0.015476190476190482,1.0,1.0352133213459336,-0.32667356729507446,1.361886888641008,-1.361886888641008
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,22,test,312,661,0.907132569627041,0.7777777777777778,0.5820965633216846,0.7407407407407407,-1.5304028032228736,-0.34723222255706787,1.1831705806658057,-1.1831705806658057
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,26,test,230,447,0.5642521946749797,0.5111111111111111,0.10869767092609485,1.0,-2.410174465089049,-0.21147799491882324,2.198696470170226,-2.198696470170226
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,27,test,212,232,0.6349432138348197,0.5652173913043478,0.1603693918200853,0.9565217391304348,-1.0628647334556356,-0.10000073909759521,0.9628639943580404,-0.9628639943580404
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,28,test,264,272,0.19165504881430273,0.15384615384615385,0.044683239507812306,0.9615384615384616,-1.2415034376128264,-0.25502192974090576,0.9864815078719207,-0.9864815078719207
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,32,test,309,649,0.3827090952090952,0.21428571428571427,0.21435703026612116,1.0,-1.479932232053491,-0.571354329586029,0.9085779024674618,-0.9085779024674618
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,35,test,346,350,0.268410919041022,0.3157894736842105,-0.06924557986312169,1.0,-1.0234810958495228,0.5647869110107422,1.588268006860265,-1.588268006860265
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,40,test,389,505,0.30414673046251994,0.11428571428571428,0.21435921181252254,1.0,-1.5946612692549316,-0.8414307832717896,0.753230485983142,-0.753230485983142
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,43,test,402,702,0.43697957597957593,0.23809523809523808,0.26103569347319344,1.0,-1.0662162688832573,-0.06502878665924072,1.0011874822240165,-1.0011874822240165
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,51,test,622,630,0.6424409876065031,0.3333333333333333,0.4636614814097547,0.6923076923076923,-1.5351132016973492,0.2881578207015991,1.8232710223989483,-1.8232710223989483
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,66,test,612,628,0.7463789682539682,0.5714285714285714,0.40821759259259255,1.0,-1.6532125137753437,0.7108937501907349,2.364106263966079,-2.364106263966079
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,68,test,685,739,0.3572950445000135,0.2653061224489796,0.1252071439027961,0.7142857142857143,-1.6534826632562507,-0.012681841850280762,1.64080082140597,-1.64080082140597
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,74,test,837,849,0.2433697481240881,0.3333333333333333,-0.1349453778138678,1.0,-1.6549960665157608,0.10867071151733398,1.7636667780330948,-1.7636667780330948
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,82,test,1025,1072,0.3446216013221203,0.22580645161290322,0.15346956837440537,0.967741935483871,1.027824589879962,0.17938709259033203,0.84843749728963,-0.84843749728963
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,83,test,1047,1061,0.6351009313445712,0.43478260869565216,0.3544093400711645,1.0,1.149762320333332,0.10972154140472412,1.040040778928608,-1.040040778928608
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,84,test,1054,1055,0.4915570175438596,0.17391304347826086,0.3845163896583564,1.0,1.320335150859368,-0.627814769744873,1.948149920604241,-1.948149920604241
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,85,test,1069,1070,0.6395767853312295,0.3389830508474576,0.4547443675523729,1.0,-1.3624611602076298,-0.5226700305938721,0.8397911296137577,-0.8397911296137577
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,89,test,1089,1096,0.5419462163095704,0.2916666666666667,0.35333583478998176,1.0,1.1891626679034402,0.10138571262359619,1.087776955279844,-1.087776955279844
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,93,test,1106,1118,0.32322106700780023,0.2,0.15402633375975028,1.0,-1.3105753135702116,-0.11368727684020996,1.1968880367300017,-1.1968880367300017
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,96,test,1233,1244,0.5899200481268038,0.45161290322580644,0.2522071465841716,1.0,1.1125491473152316,-0.27892160415649414,1.3914707514717257,-1.3914707514717257
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,97,test,1258,1281,0.6705594027866825,0.2962962962962963,0.531847572381075,1.0,-1.3442752605388384,-0.09247267246246338,1.251802588076375,-1.251802588076375
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,trained,101,test,1309,1311,0.3736019130024688,0.3181818181818182,0.08128280573695426,0.9696969696969697,1.2844976898198748,-0.17372429370880127,1.458221983528676,-1.458221983528676
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,2,test,4,735,0.4008876811594203,0.43478260869565216,-0.05996794871794866,0.34782608695652173,-1.4328779912079628,0.14981985092163086,1.5826978421295936,-1.5826978421295936
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,9,test,66,68,0.18518518518518517,0.18518518518518517,0.0,0.6296296296296297,-1.1242596207828128,0.04078483581542969,1.1650444565982425,-1.1650444565982425
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,12,test,109,767,0.6589400067408155,0.5348837209302325,0.2667210144927535,0.7441860465116279,-1.0042062748360236,-0.19487249851226807,0.8093337763237556,-0.8093337763237556
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,18,test,591,596,0.298051948051948,0.3142857142857143,-0.023674242424242473,0.2857142857142857,-1.3512475457762891,0.14585745334625244,1.4971049991225416,-1.4971049991225416
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,19,test,139,156,0.14828703703703705,0.10256410256410256,0.050948412698412715,0.7435897435897436,1.0352133213459336,-0.02884507179260254,1.0640583931385361,-1.0640583931385361
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,22,test,312,661,0.8624338624338623,0.7777777777777778,0.38095238095238043,0.2962962962962963,-1.5304028032228736,-0.04157114028930664,1.488831662933567,-1.488831662933567
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,26,test,230,447,0.7140831325512977,0.5111111111111111,0.41517004385492723,0.8666666666666667,-2.410174465089049,0.22772741317749023,2.6379018782665393,-2.6379018782665393
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,27,test,212,232,0.5557692307692307,0.5652173913043478,-0.021730769230769328,0.41304347826086957,-1.0628647334556356,-0.08849811553955078,0.9743666179160848,-0.9743666179160848
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,28,test,264,272,0.32122762148337597,0.15384615384615385,0.19781446175308068,0.5769230769230769,-1.2415034376128264,-0.11311018466949463,1.1283932529433318,-1.1283932529433318
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,32,test,309,649,0.30685550082101803,0.21428571428571427,0.11781609195402297,0.5357142857142857,-1.479932232053491,-0.014934659004211426,1.4649975730492795,-1.4649975730492795
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,35,test,346,350,0.3741039426523297,0.3157894736842105,0.0852288392610973,0.8421052631578947,-1.0234810958495228,-0.005285978317260742,1.018195117532262,-1.018195117532262
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,40,test,389,505,0.4264705882352941,0.11428571428571428,0.35246679316888047,0.8285714285714286,-1.5946612692549316,0.03272867202758789,1.6273899412825195,-1.6273899412825195
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,43,test,402,702,0.7067307692307692,0.23809523809523808,0.6150841346153846,0.38095238095238093,-1.0662162688832573,0.06681299209594727,1.1330292609792045,-1.1330292609792045
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,51,test,622,630,0.24420544665037802,0.3333333333333333,-0.1336918300244329,0.8461538461538461,-1.5351132016973492,-0.022284865379333496,1.5128283363180157,-1.5128283363180157
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,66,test,612,628,0.5028007518796993,0.5714285714285714,-0.1601315789473682,0.8928571428571429,-1.6532125137753437,-0.019736409187316895,1.6334761045880268,-1.6334761045880268
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,68,test,685,739,0.30219780219780223,0.2653061224489796,0.05021367521367524,0.42857142857142855,-1.6534826632562507,-0.1093069314956665,1.5441757317605842,-1.5441757317605842
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,74,test,837,849,0.39905727367263094,0.3333333333333333,0.09858591050894643,0.8958333333333334,-1.6549960665157608,0.06821799278259277,1.7232140592983536,-1.7232140592983536
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,82,test,1025,1072,0.23371289253930644,0.22580645161290322,0.010212486196604158,0.7096774193548387,1.027824589879962,-0.13863122463226318,1.1664558145122252,-1.1664558145122252
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,83,test,1047,1061,0.4509028625194265,0.43478260869565216,0.02852044907283155,1.0,1.149762320333332,0.04917347431182861,1.1005888460215034,-1.1005888460215034
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,84,test,1054,1055,0.14799448991167652,0.17391304347826086,-0.03137509115954947,1.0,1.320335150859368,0.03365802764892578,1.2866771232104421,-1.2866771232104421
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,85,test,1069,1070,0.7359110256788275,0.3389830508474576,0.6004807824372006,0.6949152542372882,-1.3624611602076298,-0.07456505298614502,1.2878961072214847,-1.2878961072214847
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,89,test,1089,1096,0.6072632129774986,0.2916666666666667,0.4455480653799981,0.625,1.1891626679034402,0.11003220081329346,1.0791304670901467,-1.0791304670901467
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,93,test,1106,1118,0.4976851851851852,0.2,0.37210648148148145,0.64,-1.3105753135702116,0.2976754903793335,1.6082508039495451,-1.6082508039495451
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,96,test,1233,1244,0.8440342031167154,0.45161290322580644,0.7155917821540105,0.6129032258064516,1.1125491473152316,-0.06040692329406738,1.172956070609299,-1.172956070609299
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,97,test,1258,1281,0.4839616402116402,0.2962962962962963,0.26668233082706766,0.7037037037037037,-1.3442752605388384,0.4002901315689087,1.744565392107747,-1.744565392107747
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,label_permuted,101,test,1309,1311,0.5168901712322764,0.3181818181818182,0.29143891780733877,0.7272727272727273,1.2844976898198748,0.19265925884246826,1.0918384309774065,-1.0918384309774065
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,label_permuted,2,test,4,735,0.4226432598731192,0.43478260869565216,-0.021477309455250657,0.7608695652173914,-1.4328779912079628,0.14981985092163086,1.5826978421295936,-1.5826978421295936
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,label_permuted,9,test,66,68,0.2785078162578163,0.18518518518518517,0.11453231995277453,0.9259259259259259,-1.1242596207828128,0.04078483581542969,1.1650444565982425,-1.1650444565982425
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,label_permuted,12,test,109,767,0.41054795665928245,0.5348837209302325,-0.26732189318254257,1.0,-1.0042062748360236,-0.19487249851226807,0.8093337763237556,-0.8093337763237556
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,label_permuted,18,test,591,596,0.2926423620942338,0.3142857142857143,-0.03156322194590907,1.0,-1.3512475457762891,0.14585745334625244,1.4971049991225416,-1.4971049991225416
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,label_permuted,19,test,139,156,0.07746865203761756,0.10256410256410256,-0.02796350201522614,1.0,1.0352133213459336,-0.02884507179260254,1.0640583931385361,-1.0640583931385361
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,label_permuted,22,test,312,661,0.79712086854944,0.7777777777777778,0.08704390847247984,0.7407407407407407,-1.5304028032228736,-0.04157114028930664,1.488831662933567,-1.488831662933567
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,label_permuted,26,test,230,447,0.9186801340833424,0.5111111111111111,0.8336639106250185,1.0,-2.410174465089049,0.22772741317749023,2.6379018782665393,-2.6379018782665393
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,label_permuted,27,test,212,232,0.6051082163537708,0.5652173913043478,0.09174889761367286,0.9565217391304348,-1.0628647334556356,-0.08849811553955078,0.9743666179160848,-0.9743666179160848
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,label_permuted,28,test,264,272,0.6231625653310104,0.15384615384615385,0.5546466681184669,0.9615384615384616,-1.2415034376128264,-0.11311018466949463,1.1283932529433318,-1.1283932529433318
