dataset,representation,predictor,seed,variant,parent_prediction_range,mutant_prediction_range,local_domain_prediction_range,finite_local_domain,parent_rows,mutant_rows,model_initialization_seed,permutation_id,permutation_seed
CHEMBL218_EC50,unimol,mlp,42,label_permuted,0.712970495223999,0.9208338260650636,0.9208338260650636,True,76,2684,42,49,20267951
CHEMBL218_EC50,unimol,mlp,42,label_permuted,0.7067019939422607,1.1076416969299316,1.1076416969299316,True,76,2684,42,50,20267952
CHEMBL218_EC50,unimol,mlp,42,label_permuted,0.8062896728515625,1.052503228187561,1.052503228187561,True,76,2684,42,51,20267953
CHEMBL219_Ki,unimol,xgboost,42,label_permuted,0.1456243991851806,0.1456243991851806,0.1456243991851806,True,134,3521,42,42,20268944
CHEMBL219_Ki,unimol,xgboost,42,label_permuted,0.3907556533813476,0.5986061096191406,0.5986061096191406,True,134,3521,42,43,20268945
CHEMBL219_Ki,unimol,xgboost,42,label_permuted,0.145847201347351,0.1485344171524047,0.1485344171524047,True,134,3521,42,44,20268946
CHEMBL219_Ki,unimol,xgboost,42,label_permuted,0.6197421550750732,0.964828372001648,0.964828372001648,True,134,3521,42,45,20268947
CHEMBL219_Ki,unimol,xgboost,42,label_permuted,0.1562817096710205,0.2895251512527466,0.2895251512527466,True,134,3521,42,46,20268948
CHEMBL219_Ki,unimol,xgboost,42,label_permuted,0.1572842597961425,0.2157293558120727,0.2157293558120727,True,134,3521,42,47,20268949
CHEMBL219_Ki,unimol,xgboost,42,label_permuted,0.1506768465042114,0.1506768465042114,0.1506768465042114,True,134,3521,42,48,20268950
CHEMBL219_Ki,unimol,xgboost,42,label_permuted,0.1139571666717529,0.1467050313949585,0.1467050313949585,True,134,3521,42,49,20268951
CHEMBL219_Ki,unimol,xgboost,42,label_permuted,0.1818482875823974,0.2617498636245727,0.2617498636245727,True,134,3521,42,50,20268952
CHEMBL219_Ki,unimol,xgboost,42,label_permuted,0.795659065246582,1.0603433847427368,1.0603433847427368,True,134,3521,42,51,20268953
CHEMBL219_Ki,unimol,mlp,42,label_permuted,0.7552787065505981,1.0248610973358154,1.0248610973358154,True,134,3521,42,42,20268944
CHEMBL219_Ki,unimol,mlp,42,label_permuted,0.669750452041626,1.2606756687164309,1.2606756687164309,True,134,3521,42,43,20268945
CHEMBL219_Ki,unimol,mlp,42,label_permuted,0.7936514616012573,1.0981497764587402,1.0981497764587402,True,134,3521,42,44,20268946
CHEMBL219_Ki,unimol,mlp,42,label_permuted,0.7959338426589966,1.0375864505767822,1.0375864505767822,True,134,3521,42,45,20268947
CHEMBL219_Ki,unimol,mlp,42,label_permuted,0.8857066631317139,1.2508052587509155,1.2508052587509155,True,134,3521,42,46,20268948
CHEMBL219_Ki,unimol,mlp,42,label_permuted,0.7261536121368408,1.054688811302185,1.054688811302185,True,134,3521,42,47,20268949
CHEMBL219_Ki,unimol,mlp,42,label_permuted,0.8328539133071899,1.365448832511902,1.365448832511902,True,134,3521,42,48,20268950
CHEMBL219_Ki,unimol,mlp,42,label_permuted,1.2761681079864502,1.764052152633667,1.764052152633667,True,134,3521,42,49,20268951
CHEMBL219_Ki,unimol,mlp,42,label_permuted,1.068162441253662,1.6126132011413574,1.6126132011413574,True,134,3521,42,50,20268952
CHEMBL219_Ki,unimol,mlp,42,label_permuted,0.5710430145263672,0.8747231960296631,0.8747231960296631,True,134,3521,42,51,20268953
CHEMBL228_Ki,unimol,xgboost,42,label_permuted,0.3033196926116943,0.4513248205184936,0.4513248205184936,True,122,3150,42,42,20269944
CHEMBL228_Ki,unimol,xgboost,42,label_permuted,0.3440368175506592,0.5056107044219971,0.5056107044219971,True,122,3150,42,43,20269945
CHEMBL228_Ki,unimol,xgboost,42,label_permuted,0.2721983194351196,0.4318059682846069,0.4318059682846069,True,122,3150,42,44,20269946
CHEMBL228_Ki,unimol,xgboost,42,label_permuted,1.512496829032898,1.93172824382782,1.9529002904891968,True,122,3150,42,45,20269947
CHEMBL228_Ki,unimol,xgboost,42,label_permuted,0.1582974195480346,0.1582974195480346,0.1582974195480346,True,122,3150,42,46,20269948
CHEMBL228_Ki,unimol,xgboost,42,label_permuted,0.3181557655334472,0.4870285987854004,0.4870285987854004,True,122,3150,42,47,20269949
CHEMBL228_Ki,unimol,xgboost,42,label_permuted,0.4113781452178955,0.5811423063278198,0.5811423063278198,True,122,3150,42,48,20269950
CHEMBL228_Ki,unimol,xgboost,42,label_permuted,0.1549326181411743,0.1549326181411743,0.1549326181411743,True,122,3150,42,49,20269951
CHEMBL228_Ki,unimol,xgboost,42,label_permuted,0.3398753404617309,0.5268329381942749,0.5268329381942749,True,122,3150,42,50,20269952
CHEMBL228_Ki,unimol,xgboost,42,label_permuted,0.1574275493621826,0.2973304986953735,0.2973304986953735,True,122,3150,42,51,20269953
CHEMBL228_Ki,unimol,mlp,42,label_permuted,0.6890519857406616,0.9004156589508057,0.9004156589508057,True,122,3150,42,42,20269944
CHEMBL228_Ki,unimol,mlp,42,label_permuted,0.9473097324371338,1.1386761665344238,1.1386761665344238,True,122,3150,42,43,20269945
CHEMBL228_Ki,unimol,mlp,42,label_permuted,0.7610516548156738,1.039125680923462,1.039125680923462,True,122,3150,42,44,20269946
CHEMBL228_Ki,unimol,mlp,42,label_permuted,1.1093337535858154,1.3198370337486267,1.3312119841575625,True,122,3150,42,45,20269947
CHEMBL228_Ki,unimol,mlp,42,label_permuted,0.907834768295288,1.0720888376235962,1.0992233753204346,True,122,3150,42,46,20269948
CHEMBL228_Ki,unimol,mlp,42,label_permuted,0.7916498184204102,0.9546597003936768,0.9546597003936768,True,122,3150,42,47,20269949
CHEMBL228_Ki,unimol,mlp,42,label_permuted,0.9109572172164916,1.401451826095581,1.401451826095581,True,122,3150,42,48,20269950
CHEMBL228_Ki,unimol,mlp,42,label_permuted,1.0135786533355713,1.5173439979553225,1.5173439979553225,True,122,3150,42,49,20269951
CHEMBL228_Ki,unimol,mlp,42,label_permuted,1.2113347053527832,1.316164255142212,1.328404426574707,True,122,3150,42,50,20269952
CHEMBL228_Ki,unimol,mlp,42,label_permuted,0.6895376443862915,1.2627301216125488,1.2627301216125488,True,122,3150,42,51,20269953
CHEMBL231_Ki,unimol,xgboost,42,label_permuted,0.1404756307601928,0.1730377674102783,0.1730377674102783,True,56,1883,42,42,20270944
CHEMBL231_Ki,unimol,xgboost,42,label_permuted,0.1609531641006469,0.1609531641006469,0.1609531641006469,True,56,1883,42,43,20270945
CHEMBL231_Ki,unimol,xgboost,42,label_permuted,0.3272030353546142,0.4650324583053589,0.4650324583053589,True,56,1883,42,44,20270946
CHEMBL231_Ki,unimol,xgboost,42,label_permuted,0.1421785354614257,0.1461964845657348,0.1461964845657348,True,56,1883,42,45,20270947
CHEMBL231_Ki,unimol,xgboost,42,label_permuted,0.5121861696243286,0.5921730995178223,0.5921730995178223,True,56,1883,42,46,20270948
CHEMBL231_Ki,unimol,xgboost,42,label_permuted,0.4729173183441162,0.9882979393005372,0.9882979393005372,True,56,1883,42,47,20270949
CHEMBL231_Ki,unimol,xgboost,42,label_permuted,0.1345418691635131,0.1626043319702148,0.1626043319702148,True,56,1883,42,48,20270950
CHEMBL231_Ki,unimol,xgboost,42,label_permuted,0.2204843759536743,0.4530812501907348,0.4530812501907348,True,56,1883,42,49,20270951
CHEMBL231_Ki,unimol,xgboost,42,label_permuted,1.5092899799346924,2.164684772491455,2.164684772491455,True,56,1883,42,50,20270952
CHEMBL231_Ki,unimol,xgboost,42,label_permuted,0.1221951246261596,0.1484518051147461,0.1484518051147461,True,56,1883,42,51,20270953
CHEMBL231_Ki,unimol,mlp,42,label_permuted,3.059244155883789,5.359332799911499,5.359332799911499,True,56,1883,42,42,20270944
CHEMBL231_Ki,unimol,mlp,42,label_permuted,0.5894711017608643,1.1071969270706177,1.1071969270706177,True,56,1883,42,43,20270945
CHEMBL231_Ki,unimol,mlp,42,label_permuted,0.5832345485687256,0.9087568521499634,0.9087568521499634,True,56,1883,42,44,20270946
CHEMBL231_Ki,unimol,mlp,42,label_permuted,2.349358081817627,3.2471169233322144,3.2471169233322144,True,56,1883,42,45,20270947
CHEMBL231_Ki,unimol,mlp,42,label_permuted,0.7303186655044556,0.944570779800415,0.944570779800415,True,56,1883,42,46,20270948
CHEMBL231_Ki,unimol,mlp,42,label_permuted,1.2086265087127686,1.8607518672943115,1.8607518672943115,True,56,1883,42,47,20270949
CHEMBL231_Ki,unimol,mlp,42,label_permuted,0.9363009929656982,1.3438889980316162,1.3438889980316162,True,56,1883,42,48,20270950
CHEMBL231_Ki,unimol,mlp,42,label_permuted,0.7231762409210205,1.1718207597732544,1.1718207597732544,True,56,1883,42,49,20270951
CHEMBL231_Ki,unimol,mlp,42,label_permuted,1.1221500635147097,1.837681770324707,1.837681770324707,True,56,1883,42,50,20270952
CHEMBL231_Ki,unimol,mlp,42,label_permuted,0.8070884943008423,1.2240105867385864,1.2240105867385864,True,56,1883,42,51,20270953
CHEMBL233_Ki,unimol,xgboost,42,label_permuted,0.2693483829498291,0.3656191825866699,0.3656191825866699,True,182,5789,42,42,20271944
CHEMBL233_Ki,unimol,xgboost,42,label_permuted,0.1437283754348755,0.1626679897308349,0.1626679897308349,True,182,5789,42,43,20271945
CHEMBL233_Ki,unimol,xgboost,42,label_permuted,0.3872709274291992,0.5731337070465088,0.5731337070465088,True,182,5789,42,44,20271946
CHEMBL233_Ki,unimol,xgboost,42,label_permuted,0.39606773853302,0.6866471767425537,0.6866471767425537,True,182,5789,42,45,20271947
CHEMBL233_Ki,unimol,xgboost,42,label_permuted,0.498178482055664,0.6929634809494019,0.6929634809494019,True,182,5789,42,46,20271948
CHEMBL233_Ki,unimol,xgboost,42,label_permuted,0.5453194379806519,0.600024938583374,0.600024938583374,True,182,5789,42,47,20271949
CHEMBL233_Ki,unimol,xgboost,42,label_permuted,0.3195568323135376,0.3870556354522705,0.3870556354522705,True,182,5789,42,48,20271950
CHEMBL233_Ki,unimol,xgboost,42,label_permuted,0.2408974170684814,0.3108084201812744,0.3108084201812744,True,182,5789,42,49,20271951
CHEMBL233_Ki,unimol,xgboost,42,label_permuted,0.1506946086883545,0.1506946086883545,0.1506946086883545,True,182,5789,42,50,20271952
CHEMBL233_Ki,unimol,xgboost,42,label_permuted,0.1201461553573608,0.1501879692077636,0.1501879692077636,True,182,5789,42,51,20271953
CHEMBL233_Ki,unimol,mlp,42,label_permuted,0.9493801593780518,1.250179946422577,1.250179946422577,True,182,5789,42,42,20271944
CHEMBL233_Ki,unimol,mlp,42,label_permuted,0.6632091999053955,1.106813669204712,1.106813669204712,True,182,5789,42,43,20271945
CHEMBL233_Ki,unimol,mlp,42,label_permuted,0.9428539276123048,1.4557302594184875,1.4557302594184875,True,182,5789,42,44,20271946
CHEMBL233_Ki,unimol,mlp,42,label_permuted,0.682316780090332,0.9996376037597656,0.9996376037597656,True,182,5789,42,45,20271947
CHEMBL233_Ki,unimol,mlp,42,label_permuted,0.7107757329940796,0.9640966653823853,0.9640966653823853,True,182,5789,42,46,20271948
CHEMBL233_Ki,unimol,mlp,42,label_permuted,0.6733622550964355,0.9580769538879396,0.9580769538879396,True,182,5789,42,47,20271949
CHEMBL233_Ki,unimol,mlp,42,label_permuted,0.8343938589096069,1.2745959758758545,1.2745959758758545,True,182,5789,42,48,20271950
CHEMBL233_Ki,unimol,mlp,42,label_permuted,1.1351313591003418,1.765313744544983,1.765313744544983,True,182,5789,42,49,20271951
CHEMBL233_Ki,unimol,mlp,42,label_permuted,0.7738198041915894,1.1834914684295654,1.1834914684295654,True,182,5789,42,50,20271952
CHEMBL233_Ki,unimol,mlp,42,label_permuted,1.2401448488235474,1.491563618183136,1.491563618183136,True,182,5789,42,51,20271953
CHEMBL236_Ki,unimol,xgboost,42,label_permuted,1.4050379991531372,1.8956272602081297,1.910789132118225,True,138,4965,42,42,20274944
CHEMBL236_Ki,unimol,xgboost,42,label_permuted,1.0414490699768066,1.4499726295471191,1.4499726295471191,True,138,4965,42,43,20274945
CHEMBL236_Ki,unimol,xgboost,42,label_permuted,0.8704487085342407,1.416562795639038,1.416562795639038,True,138,4965,42,44,20274946
CHEMBL236_Ki,unimol,xgboost,42,label_permuted,0.1442862749099731,0.1865359544754028,0.1865359544754028,True,138,4965,42,45,20274947
CHEMBL236_Ki,unimol,xgboost,42,label_permuted,1.3276211023330688,1.6994132995605469,1.6994132995605469,True,138,4965,42,46,20274948
CHEMBL236_Ki,unimol,xgboost,42,label_permuted,0.557344913482666,0.8412553071975708,0.8412553071975708,True,138,4965,42,47,20274949
CHEMBL236_Ki,unimol,xgboost,42,label_permuted,0.706703782081604,0.9389913082122804,0.9389913082122804,True,138,4965,42,48,20274950
CHEMBL236_Ki,unimol,xgboost,42,label_permuted,0.6833943128585815,1.4115039110183716,1.4115039110183716,True,138,4965,42,49,20274951
CHEMBL236_Ki,unimol,xgboost,42,label_permuted,0.9475544691085817,1.4186534881591797,1.4186534881591797,True,138,4965,42,50,20274952
CHEMBL236_Ki,unimol,xgboost,42,label_permuted,0.1305382251739502,0.1821560859680175,0.1821560859680175,True,138,4965,42,51,20274953
CHEMBL236_Ki,unimol,mlp,42,label_permuted,1.059171438217163,1.0071923732757568,1.1430044174194336,True,138,4965,42,42,20274944
CHEMBL236_Ki,unimol,mlp,42,label_permuted,1.0826115608215332,1.3452036380767822,1.3452036380767822,True,138,4965,42,43,20274945
CHEMBL236_Ki,unimol,mlp,42,label_permuted,1.083306074142456,1.4929935932159424,1.4929935932159424,True,138,4965,42,44,20274946
CHEMBL236_Ki,unimol,mlp,42,label_permuted,0.5004867315292358,0.9090299606323242,0.9090299606323242,True,138,4965,42,45,20274947
CHEMBL236_Ki,unimol,mlp,42,label_permuted,1.4304237365722656,1.7905582189559937,1.7905582189559937,True,138,4965,42,46,20274948
CHEMBL236_Ki,unimol,mlp,42,label_permuted,1.7754595279693604,2.4934719800949097,2.4934719800949097,True,138,4965,42,47,20274949
CHEMBL236_Ki,unimol,mlp,42,label_permuted,0.7757631540298462,1.186331033706665,1.186331033706665,True,138,4965,42,48,20274950
CHEMBL236_Ki,unimol,mlp,42,label_permuted,0.7350267171859741,1.1208350658416748,1.1208350658416748,True,138,4965,42,49,20274951
CHEMBL236_Ki,unimol,mlp,42,label_permuted,0.928379774093628,0.982804536819458,1.004060983657837,True,138,4965,42,50,20274952
CHEMBL236_Ki,unimol,mlp,42,label_permuted,1.3695073127746582,1.3922364711761477,1.499915361404419,True,138,4965,42,51,20274953
CHEMBL237_EC50,unimol,xgboost,42,label_permuted,0.1766959428787231,0.2037140130996704,0.2037140130996704,True,70,2405,42,42,20275944
CHEMBL237_EC50,unimol,xgboost,42,label_permuted,0.19037926197052,0.19037926197052,0.19037926197052,True,70,2405,42,43,20275945
CHEMBL237_EC50,unimol,xgboost,42,label_permuted,0.1856343746185302,0.1879001855850219,0.1879001855850219,True,70,2405,42,44,20275946
CHEMBL237_EC50,unimol,xgboost,42,label_permuted,0.353320837020874,0.5429569482803345,0.5429569482803345,True,70,2405,42,45,20275947
CHEMBL237_EC50,unimol,xgboost,42,label_permuted,0.1505446434020996,0.1697520017623901,0.1697520017623901,True,70,2405,42,46,20275948
CHEMBL237_EC50,unimol,xgboost,42,label_permuted,0.1781998872756958,0.1859432458877563,0.1859432458877563,True,70,2405,42,47,20275949
CHEMBL237_EC50,unimol,xgboost,42,label_permuted,0.3007652759552002,0.3168693780899048,0.3168693780899048,True,70,2405,42,48,20275950
CHEMBL237_EC50,unimol,xgboost,42,label_permuted,0.1832948923110962,0.1832948923110962,0.1832948923110962,True,70,2405,42,49,20275951
CHEMBL237_EC50,unimol,xgboost,42,label_permuted,0.1892213821411132,0.1892213821411132,0.1892213821411132,True,70,2405,42,50,20275952
CHEMBL237_EC50,unimol,xgboost,42,label_permuted,0.2116597890853881,0.2116597890853881,0.2116597890853881,True,70,2405,42,51,20275953
CHEMBL237_EC50,unimol,mlp,42,label_permuted,1.2051663398742676,1.572860598564148,1.572860598564148,True,70,2405,42,42,20275944
CHEMBL237_EC50,unimol,mlp,42,label_permuted,0.7354267835617065,1.2466394901275637,1.2466394901275637,True,70,2405,42,43,20275945
CHEMBL237_EC50,unimol,mlp,42,label_permuted,1.118474006652832,1.289569616317749,1.289569616317749,True,70,2405,42,44,20275946
CHEMBL237_EC50,unimol,mlp,42,label_permuted,0.8434057235717773,1.255203127861023,1.255203127861023,True,70,2405,42,45,20275947
CHEMBL237_EC50,unimol,mlp,42,label_permuted,0.760650634765625,1.3023582100868225,1.3023582100868225,True,70,2405,42,46,20275948
CHEMBL237_EC50,unimol,mlp,42,label_permuted,0.9462116956710817,1.215829372406006,1.215829372406006,True,70,2405,42,47,20275949
CHEMBL237_EC50,unimol,mlp,42,label_permuted,0.5077270269393921,0.8999202251434326,0.8999202251434326,True,70,2405,42,48,20275950
CHEMBL237_EC50,unimol,mlp,42,label_permuted,0.9817013740539552,1.2883288860321045,1.2883288860321045,True,70,2405,42,49,20275951
CHEMBL237_EC50,unimol,mlp,42,label_permuted,0.8539810180664062,1.2653546333312988,1.2653546333312988,True,70,2405,42,50,20275952
CHEMBL237_EC50,unimol,mlp,42,label_permuted,0.80174720287323,1.213528037071228,1.213528037071228,True,70,2405,42,51,20275953
CHEMBL237_Ki,unimol,xgboost,42,label_permuted,0.119605541229248,0.1759704351425171,0.1759704351425171,True,152,4970,42,42,20276944
CHEMBL237_Ki,unimol,xgboost,42,label_permuted,0.1494374275207519,0.1677519083023071,0.1677519083023071,True,152,4970,42,43,20276945
CHEMBL237_Ki,unimol,xgboost,42,label_permuted,0.2590336799621582,0.3869016170501709,0.3869016170501709,True,152,4970,42,44,20276946
CHEMBL237_Ki,unimol,xgboost,42,label_permuted,0.1780587434768676,0.1780587434768676,0.1780587434768676,True,152,4970,42,45,20276947
CHEMBL237_Ki,unimol,xgboost,42,label_permuted,0.8868353366851807,1.3437038660049438,1.3437038660049438,True,152,4970,42,46,20276948
CHEMBL237_Ki,unimol,xgboost,42,label_permuted,0.152826189994812,0.1581702232360839,0.1581702232360839,True,152,4970,42,47,20276949
CHEMBL237_Ki,unimol,xgboost,42,label_permuted,0.1574971675872802,0.1761548519134521,0.1761548519134521,True,152,4970,42,48,20276950
CHEMBL237_Ki,unimol,xgboost,42,label_permuted,1.2260745763778689,1.6004096269607544,1.6004096269607544,True,152,4970,42,49,20276951
CHEMBL237_Ki,unimol,xgboost,42,label_permuted,0.3879570960998535,0.5688132047653198,0.5688132047653198,True,152,4970,42,50,20276952
CHEMBL237_Ki,unimol,xgboost,42,label_permuted,0.1944402456283569,0.3458112478256225,0.3458112478256225,True,152,4970,42,51,20276953
CHEMBL237_Ki,unimol,mlp,42,label_permuted,0.6990648508071899,1.076167106628418,1.076167106628418,True,152,4970,42,42,20276944
CHEMBL237_Ki,unimol,mlp,42,label_permuted,0.8017494678497314,1.074740648269653,1.074740648269653,True,152,4970,42,43,20276945
CHEMBL237_Ki,unimol,mlp,42,label_permuted,0.647689700126648,1.243000030517578,1.243000030517578,True,152,4970,42,44,20276946
CHEMBL237_Ki,unimol,mlp,42,label_permuted,1.101914405822754,1.5177055597305298,1.5177055597305298,True,152,4970,42,45,20276947
CHEMBL237_Ki,unimol,mlp,42,label_permuted,0.79820716381073,1.0424343347549438,1.0424343347549438,True,152,4970,42,46,20276948
CHEMBL237_Ki,unimol,mlp,42,label_permuted,0.794770359992981,1.2815918922424316,1.2815918922424316,True,152,4970,42,47,20276949
CHEMBL237_Ki,unimol,mlp,42,label_permuted,2.24441146850586,3.143374443054199,3.143374443054199,True,152,4970,42,48,20276950
CHEMBL237_Ki,unimol,mlp,42,label_permuted,1.0512075424194336,1.1628029346466064,1.1628029346466064,True,152,4970,42,49,20276951
CHEMBL237_Ki,unimol,mlp,42,label_permuted,1.1253464221954346,1.526733100414276,1.526733100414276,True,152,4970,42,50,20276952
CHEMBL237_Ki,unimol,mlp,42,label_permuted,1.449046611785889,1.628800332546234,1.628800332546234,True,152,4970,42,51,20276953
CHEMBL238_Ki,unimol,xgboost,42,label_permuted,0.106297492980957,0.1408240795135498,0.1408240795135498,True,74,1866,42,42,20277944
CHEMBL238_Ki,unimol,xgboost,42,label_permuted,1.1947649717330933,1.3260685205459597,1.3260685205459597,True,74,1866,42,43,20277945
CHEMBL238_Ki,unimol,xgboost,42,label_permuted,0.51932692527771,0.6730749607086182,0.6730749607086182,True,74,1866,42,44,20277946
CHEMBL238_Ki,unimol,xgboost,42,label_permuted,0.6227447986602783,0.8692697286605835,0.8692697286605835,True,74,1866,42,45,20277947
CHEMBL238_Ki,unimol,xgboost,42,label_permuted,0.4496834278106689,0.50689697265625,0.50689697265625,True,74,1866,42,46,20277948
CHEMBL238_Ki,unimol,xgboost,42,label_permuted,0.3670177459716797,0.4762210845947265,0.4762210845947265,True,74,1866,42,47,20277949
CHEMBL238_Ki,unimol,xgboost,42,label_permuted,0.8064768314361572,0.8770170211791992,0.9288876056671144,True,74,1866,42,48,20277950
CHEMBL238_Ki,unimol,xgboost,42,label_permuted,0.4170680046081543,0.5387804508209229,0.5387804508209229,True,74,1866,42,49,20277951
CHEMBL238_Ki,unimol,xgboost,42,label_permuted,0.6811435222625732,0.7519569396972656,0.7519569396972656,True,74,1866,42,50,20277952
CHEMBL238_Ki,unimol,xgboost,42,label_permuted,0.2533869743347168,0.3857078552246094,0.3857078552246094,True,74,1866,42,51,20277953
CHEMBL238_Ki,unimol,mlp,42,label_permuted,0.6926827430725098,0.8947844505310059,0.8947844505310059,True,74,1866,42,42,20277944
CHEMBL238_Ki,unimol,mlp,42,label_permuted,1.0303947925567627,1.5017884969711304,1.5017884969711304,True,74,1866,42,43,20277945
CHEMBL238_Ki,unimol,mlp,42,label_permuted,0.7569057941436768,0.98907732963562,0.98907732963562,True,74,1866,42,44,20277946
CHEMBL238_Ki,unimol,mlp,42,label_permuted,2.845644474029541,4.391052484512329,4.391052484512329,True,74,1866,42,45,20277947
CHEMBL238_Ki,unimol,mlp,42,label_permuted,1.1081125736236572,1.3408775329589844,1.4684369564056396,True,74,1866,42,46,20277948
CHEMBL238_Ki,unimol,mlp,42,label_permuted,0.6126649379730225,0.9528861045837402,0.9528861045837402,True,74,1866,42,47,20277949
CHEMBL238_Ki,unimol,mlp,42,label_permuted,0.93028461933136,1.0517085790634155,1.0517085790634155,True,74,1866,42,48,20277950
CHEMBL238_Ki,unimol,mlp,42,label_permuted,0.9901679754257202,1.2958292961120603,1.2958292961120603,True,74,1866,42,49,20277951
CHEMBL238_Ki,unimol,mlp,42,label_permuted,1.9403482675552368,2.983587861061096,2.983587861061096,True,74,1866,42,50,20277952
CHEMBL238_Ki,unimol,mlp,42,label_permuted,0.7466492652893066,1.4253418445587158,1.4253418445587158,True,74,1866,42,51,20277953
CHEMBL239_EC50,unimol,xgboost,42,label_permuted,0.4604864120483398,0.5877487659454346,0.5877487659454346,True,130,6745,42,42,20278944
CHEMBL239_EC50,unimol,xgboost,42,label_permuted,0.3581652641296386,0.578831672668457,0.578831672668457,True,130,6745,42,43,20278945
CHEMBL239_EC50,unimol,xgboost,42,label_permuted,0.2009785175323486,0.3249683380126953,0.3249683380126953,True,130,6745,42,44,20278946
CHEMBL239_EC50,unimol,xgboost,42,label_permuted,1.0472476482391355,1.4362115859985352,1.4993102550506592,True,130,6745,42,45,20278947
CHEMBL239_EC50,unimol,xgboost,42,label_permuted,0.1484565734863281,0.1973280906677246,0.1973280906677246,True,130,6745,42,46,20278948
CHEMBL239_EC50,unimol,xgboost,42,label_permuted,0.2184700965881347,0.2945594787597656,0.2945594787597656,True,130,6745,42,47,20278949
CHEMBL239_EC50,unimol,xgboost,42,label_permuted,0.3352859020233154,0.7195837497711182,0.7195837497711182,True,130,6745,42,48,20278950
CHEMBL239_EC50,unimol,xgboost,42,label_permuted,0.1641712188720703,0.3269598484039306,0.3269598484039306,True,130,6745,42,49,20278951
CHEMBL239_EC50,unimol,xgboost,42,label_permuted,0.1227214336395263,0.1227214336395263,0.1227214336395263,True,130,6745,42,50,20278952
CHEMBL239_EC50,unimol,xgboost,42,label_permuted,0.6415343284606934,0.7882692813873291,0.7882692813873291,True,130,6745,42,51,20278953
CHEMBL239_EC50,unimol,mlp,42,label_permuted,0.8173928260803223,1.4141113758087158,1.4141113758087158,True,130,6745,42,42,20278944
CHEMBL239_EC50,unimol,mlp,42,label_permuted,0.7642691135406494,0.949012279510498,0.949012279510498,True,130,6745,42,43,20278945
CHEMBL239_EC50,unimol,mlp,42,label_permuted,1.022042751312256,1.2380530834197998,1.2380530834197998,True,130,6745,42,44,20278946
CHEMBL239_EC50,unimol,mlp,42,label_permuted,0.9195587635040284,1.3988542556762695,1.3988542556762695,True,130,6745,42,45,20278947
CHEMBL239_EC50,unimol,mlp,42,label_permuted,0.8452572822570801,1.195605993270874,1.195605993270874,True,130,6745,42,46,20278948
CHEMBL239_EC50,unimol,mlp,42,label_permuted,0.8149855136871338,1.361094951629639,1.361094951629639,True,130,6745,42,47,20278949
CHEMBL239_EC50,unimol,mlp,42,label_permuted,0.6707656383514404,0.9870059490203856,0.9870059490203856,True,130,6745,42,48,20278950
CHEMBL239_EC50,unimol,mlp,42,label_permuted,0.7738339900970459,1.0450897216796875,1.0450897216796875,True,130,6745,42,49,20278951
CHEMBL239_EC50,unimol,mlp,42,label_permuted,0.8323924541473389,1.3159642219543457,1.3159642219543457,True,130,6745,42,50,20278952
CHEMBL239_EC50,unimol,mlp,42,label_permuted,0.820875883102417,1.0204229354858398,1.0204229354858398,True,130,6745,42,51,20278953
CHEMBL244_Ki,unimol,xgboost,42,label_permuted,0.342370867729187,0.5291409492492676,0.5291409492492676,True,206,8930,42,42,20279944
CHEMBL244_Ki,unimol,xgboost,42,label_permuted,0.1834070682525634,0.209421157836914,0.209421157836914,True,206,8930,42,43,20279945
CHEMBL244_Ki,unimol,xgboost,42,label_permuted,0.3236863613128662,0.5202505588531494,0.5202505588531494,True,206,8930,42,44,20279946
CHEMBL244_Ki,unimol,xgboost,42,label_permuted,0.1882309913635254,0.1882309913635254,0.1882309913635254,True,206,8930,42,45,20279947
CHEMBL244_Ki,unimol,xgboost,42,label_permuted,0.1787762641906738,0.1787762641906738,0.1787762641906738,True,206,8930,42,46,20279948
CHEMBL244_Ki,unimol,xgboost,42,label_permuted,0.2391883134841919,0.2878742218017578,0.2878742218017578,True,206,8930,42,47,20279949
CHEMBL244_Ki,unimol,xgboost,42,label_permuted,0.1977356672286987,0.203119158744812,0.203119158744812,True,206,8930,42,48,20279950
CHEMBL244_Ki,unimol,xgboost,42,label_permuted,0.4135856628417969,0.5668299198150635,0.5668299198150635,True,206,8930,42,49,20279951
CHEMBL244_Ki,unimol,xgboost,42,label_permuted,0.1889125108718872,0.2716500759124756,0.2716500759124756,True,206,8930,42,50,20279952
CHEMBL244_Ki,unimol,xgboost,42,label_permuted,0.3386592864990234,0.5423483848571777,0.5423483848571777,True,206,8930,42,51,20279953
CHEMBL244_Ki,unimol,mlp,42,label_permuted,1.3716530799865725,1.6568825244903564,1.6568825244903564,True,206,8930,42,42,20279944
CHEMBL244_Ki,unimol,mlp,42,label_permuted,1.2808456420898438,1.3995091915130615,1.3995091915130615,True,206,8930,42,43,20279945
CHEMBL244_Ki,unimol,mlp,42,label_permuted,0.8887343406677246,1.3041770458221436,1.3041770458221436,True,206,8930,42,44,20279946
CHEMBL244_Ki,unimol,mlp,42,label_permuted,1.2372560501098633,1.4699289798736572,1.4699289798736572,True,206,8930,42,45,20279947
CHEMBL244_Ki,unimol,mlp,42,label_permuted,1.41473388671875,1.6533840894699097,1.6533840894699097,True,206,8930,42,46,20279948
CHEMBL244_Ki,unimol,mlp,42,label_permuted,0.987740159034729,1.5148906707763672,1.5148906707763672,True,206,8930,42,47,20279949
