dataset,representation,predictor,seed,variant,permutation_seed,best_step,path,sha256,model_initialization_seed,permutation_id,source
CHEMBL233_Ki,unimol,mlp,42,label_permuted,20271946,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL233_Ki--unimol--init42--perm44.pt,aa990b972b2e0f82a3c88c76cce6d57184f32c9f500df317b3b61b7ebd5b56bd,42,44,new_fit
CHEMBL233_Ki,unimol,mlp,42,label_permuted,20271947,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL233_Ki--unimol--init42--perm45.pt,a0169ab4585bfed077699ae4d4279a04993bd08d6191eaacd4e16297f462079d,42,45,new_fit
CHEMBL233_Ki,unimol,mlp,42,label_permuted,20271948,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL233_Ki--unimol--init42--perm46.pt,a6b50b0b2502bc2b7a22aa6e32713702276216d8330d065aaa0c5bfe54d3ba52,42,46,new_fit
CHEMBL233_Ki,unimol,mlp,42,label_permuted,20271949,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL233_Ki--unimol--init42--perm47.pt,c6f0c266e819a49df0de04cca8f4c33c0c1a6dfc32c07c2aa93c68e993b580f0,42,47,new_fit
CHEMBL233_Ki,unimol,mlp,42,label_permuted,20271950,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL233_Ki--unimol--init42--perm48.pt,bebaba3998e017b8c710fdf14813deaf99413e9aa557157bf9475ca6e10f89d0,42,48,new_fit
CHEMBL233_Ki,unimol,mlp,42,label_permuted,20271951,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL233_Ki--unimol--init42--perm49.pt,05c6bf1fb7f33b01279e85f646066a55a995a7d35c50b9c35174ac6447ab3f45,42,49,new_fit
CHEMBL233_Ki,unimol,mlp,42,label_permuted,20271952,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL233_Ki--unimol--init42--perm50.pt,73d18a562c41bec79a51d2bae2a56fda35b25737e1a5a460d0005453a1f827d6,42,50,new_fit
CHEMBL233_Ki,unimol,mlp,42,label_permuted,20271953,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL233_Ki--unimol--init42--perm51.pt,9305fd7a562f6f3d5530b3acfd2a8f39ddc5f5051f887b4068669848289856e4,42,51,new_fit
CHEMBL236_Ki,unimol,xgboost,42,label_permuted,20274944,69,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL236_Ki--unimol--seed42.json,2c89322d13a4118e654e7f4261aeb799785b0db9ca680d8da222019bcb3e03f1,42,42,reused_existing
CHEMBL236_Ki,unimol,xgboost,42,label_permuted,20274945,38,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL236_Ki--unimol--init42--perm43.json,9a707ea730a81ec19f974164be578a90e84270f042c3e05d7a8f11095f19602d,42,43,new_fit
CHEMBL236_Ki,unimol,xgboost,42,label_permuted,20274946,37,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL236_Ki--unimol--init42--perm44.json,305f32711d6e7d0340cefb7f637981e5b46f6d2c4719f2f5e9582d83017cb72a,42,44,new_fit
CHEMBL236_Ki,unimol,xgboost,42,label_permuted,20274947,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL236_Ki--unimol--init42--perm45.json,aa942c92f6ff233eb22af96094eafda2ccb68b64ddedfa571abecdf2cceb45ac,42,45,new_fit
CHEMBL236_Ki,unimol,xgboost,42,label_permuted,20274948,66,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL236_Ki--unimol--init42--perm46.json,6b3081e7f264dfed69d0f8ba7a534e43d4d33f4600aefd42b9e6e654c1d1fd6b,42,46,new_fit
CHEMBL236_Ki,unimol,xgboost,42,label_permuted,20274949,11,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL236_Ki--unimol--init42--perm47.json,de80cbbb7ac85c974e16d934bc87b432ecd592dfb905d80c8f073d8055a58e38,42,47,new_fit
CHEMBL236_Ki,unimol,xgboost,42,label_permuted,20274950,16,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL236_Ki--unimol--init42--perm48.json,01d2639c844c5d052a25b2bad447515e8d2f30dd0513520deab6a6d709f2538b,42,48,new_fit
CHEMBL236_Ki,unimol,xgboost,42,label_permuted,20274951,41,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL236_Ki--unimol--init42--perm49.json,b883e255f30f0e2c5b9ca0a66c1b8f45ca8b602304e128756a70cacf8a13f401,42,49,new_fit
CHEMBL236_Ki,unimol,xgboost,42,label_permuted,20274952,42,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL236_Ki--unimol--init42--perm50.json,14d3c43d64d6c89388f66d1d13a7087fb1df67a7bfe76818aafd0084dd668b90,42,50,new_fit
CHEMBL236_Ki,unimol,xgboost,42,label_permuted,20274953,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL236_Ki--unimol--init42--perm51.json,fa8ce162fc49d9b6caa524d51911da300badbfbeb956fc6bb48093640dd524d0,42,51,new_fit
CHEMBL236_Ki,unimol,mlp,42,label_permuted,20274944,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL236_Ki--unimol--seed42.pt,7e360806f0e1f030f16f6947dd36a2e6cd5972340ae331dabf1cec48c30f28be,42,42,reused_existing
CHEMBL236_Ki,unimol,mlp,42,label_permuted,20274945,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL236_Ki--unimol--init42--perm43.pt,ffbc5987e5269277c6903d652d761430f971c3033e246f97a566cd768bd1d735,42,43,new_fit
CHEMBL236_Ki,unimol,mlp,42,label_permuted,20274946,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL236_Ki--unimol--init42--perm44.pt,f6101d3cf64919a639de896a5dea507f4aa403f3cd6ea0aafb4006d32d0fe819,42,44,new_fit
CHEMBL236_Ki,unimol,mlp,42,label_permuted,20274947,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL236_Ki--unimol--init42--perm45.pt,d782e764a9edfaec092ebda87d4d87e08559f22cb15ad7946e9bd9686f274c32,42,45,new_fit
CHEMBL236_Ki,unimol,mlp,42,label_permuted,20274948,2,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL236_Ki--unimol--init42--perm46.pt,82dcf6b59d8b4a687292fe905df63856b0f7562678732b69514a4b315751976e,42,46,new_fit
CHEMBL236_Ki,unimol,mlp,42,label_permuted,20274949,2,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL236_Ki--unimol--init42--perm47.pt,124f730f20042e6c849bf87365f2ba494c1e1fe66946ded186d8ac107f858802,42,47,new_fit
CHEMBL236_Ki,unimol,mlp,42,label_permuted,20274950,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL236_Ki--unimol--init42--perm48.pt,265e71a4a2afb9ae21574ad7e7e256dd0f845449115b15d24a2a560f1bbe650e,42,48,new_fit
CHEMBL236_Ki,unimol,mlp,42,label_permuted,20274951,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL236_Ki--unimol--init42--perm49.pt,521a01ca67fae59dc7783cbd036453f71ea4fb0d6c0548a5c9cf2c908f60121f,42,49,new_fit
CHEMBL236_Ki,unimol,mlp,42,label_permuted,20274952,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL236_Ki--unimol--init42--perm50.pt,f5f4c3a3573c9b3790f56e339a5d8eb933428a6b796994f92a511856ffa2667a,42,50,new_fit
CHEMBL236_Ki,unimol,mlp,42,label_permuted,20274953,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL236_Ki--unimol--init42--perm51.pt,2083378e1aaddab89685c27bde585fe958600b56e800e2a1963f2a3304cd6bfc,42,51,new_fit
CHEMBL237_EC50,unimol,xgboost,42,label_permuted,20275944,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL237_EC50--unimol--seed42.json,056df7771ad046e3425ace1aca7d93f334261bf8fd61aed8b1b3a6cda7fd7fd3,42,42,reused_existing
CHEMBL237_EC50,unimol,xgboost,42,label_permuted,20275945,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_EC50--unimol--init42--perm43.json,e46f6b192d1d53f799a503cc83464942e5ddddba1d97e57b698039ae322820fd,42,43,new_fit
CHEMBL237_EC50,unimol,xgboost,42,label_permuted,20275946,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_EC50--unimol--init42--perm44.json,b81cb37798431fbc72097815b9b65268cf44b491d72f0070d3bf8c0509f10895,42,44,new_fit
CHEMBL237_EC50,unimol,xgboost,42,label_permuted,20275947,2,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_EC50--unimol--init42--perm45.json,8cd1484a671032b25a4b171027f4134de374db117097743601e616acf20909b8,42,45,new_fit
CHEMBL237_EC50,unimol,xgboost,42,label_permuted,20275948,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_EC50--unimol--init42--perm46.json,3a88d9bcd2a8a069fa330b85677f74b04aa4e766d93c473972cc1a751eabf697,42,46,new_fit
CHEMBL237_EC50,unimol,xgboost,42,label_permuted,20275949,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_EC50--unimol--init42--perm47.json,132fbc3942951150b78c5cc45acb4f70a34438dcd7eea163c74e733a6422026e,42,47,new_fit
CHEMBL237_EC50,unimol,xgboost,42,label_permuted,20275950,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_EC50--unimol--init42--perm48.json,b52227fe2da032f5f6b9371e8ba2d7a5beaddb7797914e162883c26490a1f763,42,48,new_fit
CHEMBL237_EC50,unimol,xgboost,42,label_permuted,20275951,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_EC50--unimol--init42--perm49.json,66a62a7c77d0914ec491eb03724ce50bb13f9afc2501f1d825a477b31bb9087f,42,49,new_fit
CHEMBL237_EC50,unimol,xgboost,42,label_permuted,20275952,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_EC50--unimol--init42--perm50.json,71b2f73e03efedcc0c2f8ae46a9be8ddbc58aa83d1cc5a7a277f84c6ddee332e,42,50,new_fit
CHEMBL237_EC50,unimol,xgboost,42,label_permuted,20275953,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_EC50--unimol--init42--perm51.json,6ee7c3f8803a3874c84f9bb03887657f49a5f7f5deb6717e879ab7703d978ad7,42,51,new_fit
CHEMBL237_EC50,unimol,mlp,42,label_permuted,20275944,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL237_EC50--unimol--seed42.pt,c63882d581c8b34fd5658eb14fd65bb3451b91ddb9629b79f7d36ce62049a4e5,42,42,reused_existing
CHEMBL237_EC50,unimol,mlp,42,label_permuted,20275945,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_EC50--unimol--init42--perm43.pt,a8e7cb144790c2dc65fd69416d9363d05e0508c483da264f302d8ca0bc5aa793,42,43,new_fit
CHEMBL237_EC50,unimol,mlp,42,label_permuted,20275946,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_EC50--unimol--init42--perm44.pt,ba4a16ec1103cc76e9df12326386186f2f456020884ad6c6018542276e1063f4,42,44,new_fit
CHEMBL237_EC50,unimol,mlp,42,label_permuted,20275947,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_EC50--unimol--init42--perm45.pt,0e2af57d6064b8b1c77b389c8178a8f00df5ea3bd0454ed52e5ca72452c63571,42,45,new_fit
CHEMBL237_EC50,unimol,mlp,42,label_permuted,20275948,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_EC50--unimol--init42--perm46.pt,54846a5ca746ec4ceb618a2e3e1e0bcb593ad847a8ce494358e9f83179d63129,42,46,new_fit
CHEMBL237_EC50,unimol,mlp,42,label_permuted,20275949,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_EC50--unimol--init42--perm47.pt,91c639a8f0f16a2238aa85d82578e0b2de181f6e1e6fec4849cc1d85bb75f0f0,42,47,new_fit
CHEMBL237_EC50,unimol,mlp,42,label_permuted,20275950,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_EC50--unimol--init42--perm48.pt,35b6e3b4f20e9eb289c192465ca1696208eb73df6e7eafb731e4f1fa065aaf89,42,48,new_fit
CHEMBL237_EC50,unimol,mlp,42,label_permuted,20275951,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_EC50--unimol--init42--perm49.pt,d05bf1e40ac7ee06f64166dedfeb7585c37242e9355569d4145ded0b3a7d1430,42,49,new_fit
CHEMBL237_EC50,unimol,mlp,42,label_permuted,20275952,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_EC50--unimol--init42--perm50.pt,38fdd062f7d8a778e99a8dd8367c57bc1c9befe65c1dbf7129797b329e7d6eee,42,50,new_fit
CHEMBL237_EC50,unimol,mlp,42,label_permuted,20275953,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_EC50--unimol--init42--perm51.pt,60ff98b338e542a4244156e21f4d10448187dc378d386f9d6e91fc55c7e3cc5b,42,51,new_fit
CHEMBL237_Ki,unimol,xgboost,42,label_permuted,20276944,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL237_Ki--unimol--seed42.json,962260c59036f55d833004b170386bf9e4eb354a83fc121fcae27b17a170da54,42,42,reused_existing
CHEMBL237_Ki,unimol,xgboost,42,label_permuted,20276945,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_Ki--unimol--init42--perm43.json,7efc6b0bbca59421c7ab254f2164daadbc0dd5990c6a976dfa8bfa8fec07ebbc,42,43,new_fit
CHEMBL237_Ki,unimol,xgboost,42,label_permuted,20276946,2,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_Ki--unimol--init42--perm44.json,366b9541c13fb789358908a827c62bb5d6e97ca20869cd3b1bb665c653b26f54,42,44,new_fit
CHEMBL237_Ki,unimol,xgboost,42,label_permuted,20276947,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_Ki--unimol--init42--perm45.json,e182a03b297d6825b69bd790036539ae3594e2746d64ae0d733a125a8da14bb4,42,45,new_fit
CHEMBL237_Ki,unimol,xgboost,42,label_permuted,20276948,37,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_Ki--unimol--init42--perm46.json,154451afc3ad2f862763a504a57e0484c0b492b04687aef16fa0a435b3719aee,42,46,new_fit
CHEMBL237_Ki,unimol,xgboost,42,label_permuted,20276949,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_Ki--unimol--init42--perm47.json,53690374c1cceceb40168aebbd54ea88ee429a01fbc4fa0895f123ff113eb3c7,42,47,new_fit
CHEMBL237_Ki,unimol,xgboost,42,label_permuted,20276950,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_Ki--unimol--init42--perm48.json,eb94ee284e2d970819716e8c37954ab32e302768f32064113c2b6ba874b07c67,42,48,new_fit
CHEMBL237_Ki,unimol,xgboost,42,label_permuted,20276951,36,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_Ki--unimol--init42--perm49.json,2c9b2ede6a49ee5b65c9ec7b77ce4087341033023e4d632cdc73b7241e59bf29,42,49,new_fit
CHEMBL237_Ki,unimol,xgboost,42,label_permuted,20276952,6,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_Ki--unimol--init42--perm50.json,b52939b0079324a3a6d87ffc76ce271eb1314bd2609b0d631d2098a2ea6aca78,42,50,new_fit
CHEMBL237_Ki,unimol,xgboost,42,label_permuted,20276953,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL237_Ki--unimol--init42--perm51.json,263a6384d1ddb6b6530d39292d1865e56ae4ca6a0bf609575e6c7f06804649f3,42,51,new_fit
CHEMBL237_Ki,unimol,mlp,42,label_permuted,20276944,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL237_Ki--unimol--seed42.pt,5b12208a8fec6bac2978263527883bc3d6f68deee0a49e0b8a6a77eadd87e0c9,42,42,reused_existing
CHEMBL237_Ki,unimol,mlp,42,label_permuted,20276945,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_Ki--unimol--init42--perm43.pt,7bf41c9c44c025bbdba4c2e26314a03013faab33dc4ba5d9218592ef80c4880b,42,43,new_fit
CHEMBL237_Ki,unimol,mlp,42,label_permuted,20276946,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_Ki--unimol--init42--perm44.pt,88dd24c3a4589084a770e12eecdea9e25f43c54b92f0055586811c758c01299c,42,44,new_fit
CHEMBL237_Ki,unimol,mlp,42,label_permuted,20276947,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_Ki--unimol--init42--perm45.pt,adad092f2edbb23761ff384de862a7da0509a5b6c26d075482486cf98af72836,42,45,new_fit
CHEMBL237_Ki,unimol,mlp,42,label_permuted,20276948,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_Ki--unimol--init42--perm46.pt,0e94c0b72e550b4de8cb706c8d859b658a8f029c0b54d2e899acca7849ad008c,42,46,new_fit
CHEMBL237_Ki,unimol,mlp,42,label_permuted,20276949,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_Ki--unimol--init42--perm47.pt,1e9bce9f93b0924f408710ac9e76373c6e2efc44291c3c64282d9b1520c4e1bb,42,47,new_fit
CHEMBL237_Ki,unimol,mlp,42,label_permuted,20276950,3,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_Ki--unimol--init42--perm48.pt,daa22dd2f9f262be6a7a3a632a3d2e6e70909f26bcdf0148c3fb784573fca6d6,42,48,new_fit
CHEMBL237_Ki,unimol,mlp,42,label_permuted,20276951,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_Ki--unimol--init42--perm49.pt,ea8db61426c974acc3df1060527183e385c37b46eb16045125ce52a05e789f18,42,49,new_fit
CHEMBL237_Ki,unimol,mlp,42,label_permuted,20276952,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_Ki--unimol--init42--perm50.pt,731594117f469ef3418677f921acd00b56ab6b4618629da1dc618b6f3135195e,42,50,new_fit
CHEMBL237_Ki,unimol,mlp,42,label_permuted,20276953,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL237_Ki--unimol--init42--perm51.pt,2f5e3d1cfd00d5d56441db58c24667e20e0abccc20861d247c7f7dd54b2bf8c7,42,51,new_fit
CHEMBL238_Ki,unimol,xgboost,42,label_permuted,20277944,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL238_Ki--unimol--seed42.json,8c313c5ce9b6c8ee8bc21e179887134d7f9ed53d5293b70e5b684181d07f05a1,42,42,reused_existing
CHEMBL238_Ki,unimol,xgboost,42,label_permuted,20277945,37,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL238_Ki--unimol--init42--perm43.json,b2bc31b2a898f0b8bba463a4574136d8a5d69da24a4612ef34b338e178a71dd6,42,43,new_fit
CHEMBL238_Ki,unimol,xgboost,42,label_permuted,20277946,10,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL238_Ki--unimol--init42--perm44.json,654bf9b6c3977f0a8259338afd95345204abc0a7fd52c77a77c98d11810febda,42,44,new_fit
CHEMBL238_Ki,unimol,xgboost,42,label_permuted,20277947,17,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL238_Ki--unimol--init42--perm45.json,7648da9c2442e8f9a9dde3d0219e459b430382e66ebd3c00e98b48c28243dc18,42,45,new_fit
CHEMBL238_Ki,unimol,xgboost,42,label_permuted,20277948,6,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL238_Ki--unimol--init42--perm46.json,40c1edfd44fd362536474425f5d70cb4daad287690ea3b770b9aba493ff04e0a,42,46,new_fit
CHEMBL238_Ki,unimol,xgboost,42,label_permuted,20277949,4,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL238_Ki--unimol--init42--perm47.json,e524796a428f512d2ae8a25e99a4ef7f5f2d59beb5fbb9b7ea70ee20034c8b81,42,47,new_fit
CHEMBL238_Ki,unimol,xgboost,42,label_permuted,20277950,18,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL238_Ki--unimol--init42--perm48.json,3b82359d0c063af6ac8aacc4aef34f3b7e19464878502bc7ddc8397a58a7291e,42,48,new_fit
CHEMBL238_Ki,unimol,xgboost,42,label_permuted,20277951,5,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL238_Ki--unimol--init42--perm49.json,164e29c207a61cb458c4abeaa1e5a20c8b15c28f33ee49c92c614c33af5a7cfd,42,49,new_fit
CHEMBL238_Ki,unimol,xgboost,42,label_permuted,20277952,15,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL238_Ki--unimol--init42--perm50.json,a80c0902c20412289431e6e015c834e0d5a3f7522c4472d13efcc07d2c0621f1,42,50,new_fit
CHEMBL238_Ki,unimol,xgboost,42,label_permuted,20277953,3,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--xgboost--CHEMBL238_Ki--unimol--init42--perm51.json,402ccbce0800648e29ff9352965face739e9fcfa6f8235ceae4fbe525dbf8cc2,42,51,new_fit
CHEMBL238_Ki,unimol,mlp,42,label_permuted,20277944,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL238_Ki--unimol--seed42.pt,83798e821a584878c99fed79ecf4f6436a8a45fc04fd081d59730cc40f3b25ed,42,42,reused_existing
CHEMBL238_Ki,unimol,mlp,42,label_permuted,20277945,2,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL238_Ki--unimol--init42--perm43.pt,8e420483aa980e53bf7687a86c771f41965b9540198ab96801a8ed17302e4cdc,42,43,new_fit
CHEMBL238_Ki,unimol,mlp,42,label_permuted,20277946,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL238_Ki--unimol--init42--perm44.pt,bcc5187d866ca3987a8ab16d7cf66332c2239b8f667739f6f0041b0ec578f245,42,44,new_fit
CHEMBL238_Ki,unimol,mlp,42,label_permuted,20277947,8,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL238_Ki--unimol--init42--perm45.pt,2483cc4e8ebb48b07b00cc46084cf4bbace6ea9ceb5a864b1f87213a7deaaee0,42,45,new_fit
CHEMBL238_Ki,unimol,mlp,42,label_permuted,20277948,1,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL238_Ki--unimol--init42--perm46.pt,6edbb3a8c612bacb6d41f17facbe51b819dbb7309c32e70b5d6ed98c68fa78f1,42,46,new_fit
CHEMBL238_Ki,unimol,mlp,42,label_permuted,20277949,0,research_v2\artifacts\experiment\xai_sanity_cliffs_major_revision_v1\permutation_stability\models\label_permuted--mlp--CHEMBL238_Ki--unimol--init42--perm47.pt,a8a634fa45860098d76df8ac1047d79f3810cc06e59d40203d7688897459d66a,42,47,new_fit
